Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
2,119,1.63294e+20,79.998673,35.151432,35.774696,1,80.493267,35.494522,36.065632,1,80.596623,35.636784,36.198191
2,120,2.12414e+20,93.922963,57.089296,57.195731,1,79.439517,43.943111,44.781555,0,0,0,0
2,121,5.49052e+20,102.250970,27.753284,28.315943,1,101.970207,27.651531,28.184147,1,103.542815,28.105971,28.816175
2,122,7.81697e+20,120.308172,28.711987,33.026016,1,101.168684,23.386658,23.762487,1,119.581420,28.358832,32.384608
2,123,2.02586e+19,98.740524,24.566088,24.780101,1,92.942719,22.584308,22.593401,1,96.645107,23.731153,23.836812
2,124,4.54991e+19,121.931834,50.102703,58.785235,1,47.554206,11.272116,15.651000,0,0,0,0
2,125,1.59784e+20,52.435099,42.031079,53.398135,1,47.124947,34.386653,47.370073,1,124.053310,147.934653,178.230174
2,126,5.31206e+20,34.024595,58.208605,104.685715,1,27.167769,38.139080,84.390561,0,0,0,0
2,127,4.82428e+19,19.826537,16.955447,51.146163,1,28.822613,26.640418,56.016403,0,0,0,0
2,128,3.54364e+19,67.982280,58.264397,63.590088,1,56.346100,52.969572,64.854145,0,0,0,0
2,129,3.61955e+20,72.971808,30.611736,32.146245,1,71.386413,29.601152,31.378796,1,73.880589,31.304009,32.708785
2,130,2.55398e+19,112.326759,36.398435,39.184294,1,87.392684,25.870510,25.918885,1,116.890069,38.004131,42.408345
2,131,9.03777e+19,103.132477,42.626888,43.664556,1,104.389718,43.346593,44.632587,1,99.170606,40.463082,40.913906
2,132,2.19327e+19,88.046651,33.787646,33.827496,1,85.497723,32.413778,32.556237,1,85.047027,32.213777,32.380534
2,133,1.50958e+19,129.772728,30.539263,39.353215,1,90.711506,19.868092,19.869240,0,0,0,0
2,134,1.21757e+20,101.315215,35.560737,36.182348,1,96.499578,33.184576,33.353198,1,98.508822,34.052668,34.370245
2,135,2.36786e+20,122.592089,56.124137,66.316423,1,59.669177,19.939088,23.377714,0,0,0,0
2,136,2.59275e+17,89.085400,3.240169,3.271519,1,84.692197,3.007926,3.084110,0,0,0,0
2,137,7.53195e+19,115.668707,44.912777,49.589393,1,98.505382,36.664875,37.000496,0,0,0,0
2,138,4.93507e+20,72.966847,58.666866,61.485044,1,42.016192,21.203695,32.133876,0,0,0,0
2,139,3.94163e+20,93.285857,52.133810,52.198151,1,77.824926,39.555726,40.554506,1,104.726932,60.904523,62.869049
2,140,1.28642e+20,87.865043,38.808252,38.852750,1,74.618849,29.895828,31.122252,0,0,0,0
2,141,4.53078e+19,161.624177,16.142333,50.001553,1,34.580107,2.032278,4.180755,0,0,0,0
2,142,9.48995e+19,110.976793,48.131249,51.395701,1,82.140044,31.123112,31.476051,1,106.869359,45.301197,47.218589
2,143,2.87492e+20,57.650993,18.149860,21.758752,1,36.536794,7.653880,13.440678,0,0,0,0
2,144,9.65507e+20,111.783977,44.629613,47.901623,1,95.789673,36.082058,36.228278,1,113.132577,44.671816,48.406300
2,145,1.0295e+20,150.906954,18.557738,37.323569,1,79.962981,9.284499,9.523423,0,0,0,0
2,146,9.23064e+19,90.058840,40.950133,40.951697,1,64.506507,23.543750,26.277159,0,0,0,0
2,147,2.78344e+20,87.688476,52.779740,52.840882,1,72.939409,39.568057,41.517353,1,129.934370,86.654113,112.667593
2,148,3.0088e+20,92.863143,59.337660,59.387442,1,85.088092,52.278413,52.519791,1,92.364555,58.821533,58.852008
2,149,3.79893e+19,89.430758,31.769295,31.782021,1,86.361330,30.253080,30.356790,1,89.343218,31.680729,31.694830
2,150,1.53806e+20,90.663074,24.861761,24.862071,1,90.975039,24.994946,24.994949,1,93.491940,25.923020,25.949376
2,151,1.23566e+20,94.396328,56.537402,56.658067,1,60.819760,28.030688,32.469942,1,113.488140,71.262854,77.424667
2,152,8.26769e+19,151.462867,50.380854,104.718079,1,36.695849,5.686705,10.064990,0,0,0,0
2,153,1.48873e+19,121.071404,30.102335,34.798871,1,104.447454,25.777196,26.475531,0,0,0,0
2,154,5.23507e+19,67.010338,49.965925,54.452632,1,34.179120,15.029593,27.361185,1,109.003269,104.415748,110.293777
2,155,6.46073e+19,60.773529,33.904026,39.079682,1,48.421123,22.470448,30.402756,1,62.440037,35.049871,39.750627
2,156,1.6949e+19,76.511711,9.502083,9.876507,1,73.989858,8.942819,9.427919,1,76.493706,9.513955,9.889554
2,157,5.03264e+20,81.448370,42.597106,43.178881,1,76.718268,38.790967,40.014718,1,81.555143,42.564404,43.131679
2,158,3.07472e+20,103.499431,19.393298,19.799838,1,86.269757,14.851953,14.940015,1,104.656546,19.395628,19.888606
2,159,3.09139e+19,83.519634,21.210660,21.412460,1,77.684132,18.964488,19.531217,1,85.640929,21.898722,22.007854
2,160,6.24137e+19,79.169502,23.055098,23.570826,1,73.880421,20.669399,21.660223,1,80.496575,23.576720,23.990490
2,161,1.2035e+20,85.569339,33.681366,33.816236,1,82.647769,31.943656,32.263421,1,81.640999,31.428359,31.828080
2,162,7.27288e+19,91.273705,41.705125,41.708350,1,77.299146,31.952501,32.848534,1,90.772611,40.734794,40.735038
2,163,1.37954e+20,91.862096,37.971449,37.979860,1,98.084728,41.280924,41.635965,0,0,0,0
2,164,2.23567e+19,114.667448,38.864023,42.563075,1,56.618063,12.595787,15.385043,1,159.787937,51.047731,146.540176
2,165,9.04136e+19,100.650740,5.024003,5.048083,1,95.479359,4.653962,4.653976,1,101.111673,4.958050,4.984119
2,166,1.01116e+20,64.250878,56.162833,62.584335,1,56.353117,45.037176,54.417582,1,81.285013,81.732799,82.761325
2,167,3.12519e+19,114.226669,26.317443,28.681853,1,113.165033,25.986971,28.097559,1,114.651755,26.215909,28.664023
2,168,2.36946e+20,78.203511,5.592466,5.812764,1,82.414066,6.051741,6.171434,0,0,0,0
2,169,2.36136e+20,64.234321,8.608963,9.775383,1,60.136441,7.592330,9.012031,1,62.776475,8.364270,9.637033
2,170,4.1745e+20,136.881010,46.096536,67.009431,1,72.679497,19.795824,20.866228,1,144.291004,47.565282,80.931728
2,171,1.06232e+20,110.580030,13.454211,14.201788,1,101.681996,12.028079,12.194090,1,109.965669,13.105584,13.780345
2,172,7.64498e+20,86.195258,56.588678,56.743628,1,77.974483,48.392899,49.571326,1,92.610258,62.626594,62.673661
2,173,2.26821e+20,157.267524,22.535115,57.239247,1,45.994200,4.509083,6.720782,0,0,0,0
2,174,2.41038e+19,131.506220,20.397443,26.691607,1,129.343862,20.213280,25.631476,0,0,0,0
2,175,3.34915e+19,128.479846,55.457222,70.514406,1,53.309025,14.710061,18.657894,1,133.040155,56.877157,77.434940
2,176,5.35463e+20,129.369739,59.880980,77.131562,1,60.681653,19.900723,23.052377,1,176.266602,71.073338,1085.390447
2,177,2.85545e+20,48.527197,24.631874,33.237611,1,49.155650,25.104689,33.540906,1,45.383206,22.360477,31.818181
2,178,1.48812e+20,86.978550,10.775932,10.819497,1,86.614135,10.727221,10.777129,1,88.610262,11.091122,11.111328
2,179,3.74148e+19,90.947390,45.146622,45.147281,1,90.235001,44.706068,44.707206,1,96.931524,49.339626,49.644373
2,180,3.67756e+19,115.450645,35.033719,38.366468,1,100.363256,31.313516,31.674037,0,0,0,0
2,181,7.76137e+20,72.980068,21.689304,22.808734,1,73.710198,21.634879,22.660187,0,0,0,0
2,182,3.13378e+19,105.721516,15.858887,16.346998,1,100.773714,14.910029,15.093830,1,106.578751,15.835489,16.386430
2,183,3.24887e+20,82.116394,54.373065,54.950665,1,31.491782,9.274595,18.428639,0,0,0,0
2,184,6.1973e+19,78.235199,27.780099,28.462389,1,74.330701,25.607295,26.710970,1,78.685664,27.994454,28.632184
2,185,1.41136e+20,89.732353,46.411233,46.419948,1,83.710839,41.837391,42.170599,1,158.213124,79.993856,213.837093
2,186,2.30555e+20,97.314930,43.830778,44.119602,1,91.541356,40.225950,40.229097,1,95.920667,42.769510,42.942736
2,187,6.22457e+20,112.355230,32.953325,35.467502,1,107.766780,31.334417,32.776830,1,114.588783,33.568648,36.733778
2,188,7.8891e+20,91.934699,30.189182,30.195532,1,91.708481,30.020764,30.024844,1,96.009810,31.934136,32.070971
2,189,5.33324e+20,58.805999,49.760234,58.473021,1,56.824337,47.042520,56.530054,1,63.536937,56.324984,63.165937
2,190,4.76912e+20,58.489151,32.974605,38.928508,1,59.168014,33.512937,39.272582,1,62.568521,36.819358,41.695905
2,191,7.68998e+19,108.023341,45.105200,47.288425,1,72.808106,24.587954,25.880517,1,109.359847,44.838924,47.370879
2,192,1.40468e+20,94.961462,35.223673,35.323456,1,91.408762,33.395843,33.398460,1,97.769471,36.620922,36.907419
2,193,2.96225e+20,93.856840,47.903593,47.980416,1,82.085434,39.306494,39.759076,1,98.177444,50.523860,50.971765
2,194,1.51437e+20,100.181176,39.729883,40.282916,1,91.429129,34.775388,34.777614,1,104.081544,41.291370,42.454363
2,195,2.69237e+20,83.580680,30.091048,30.335982,1,78.903615,27.480487,28.097576,1,88.488827,32.498785,32.525397
2,196,6.01748e+19,67.811994,32.220343,34.970689,1,66.897659,31.493443,34.420745,1,71.764669,35.250825,37.255323
2,197,7.30379e+19,93.686025,35.975389,36.025730,1,84.814876,31.146282,31.314424,1,92.937038,35.489742,35.517647
2,198,3.19152e+20,92.106401,45.532735,45.550463,1,82.162093,38.450844,38.871113,1,99.121167,50.429945,51.012566
2,199,9.45417e+20,89.847903,44.218308,44.221569,1,84.665783,40.367819,40.584738,1,87.764806,42.579034,42.629894
2,200,2.52458e+20,85.162410,51.428160,51.647605,1,72.144161,39.317812,41.438975,1,79.401455,45.890816,46.764232
2,201,6.73405e+18,112.529441,22.075580,23.735021,1,109.307517,21.159909,22.282752,1,112.586536,21.761845,23.404706
2,202,7.17785e+20,70.507756,52.514631,55.882913,1,78.897374,62.047144,63.328161,0,0,0,0
2,203,5.95361e+20,65.686460,48.478961,53.383608,1,42.557784,22.871917,34.263613,0,0,0,0
2,204,3.76984e+20,46.753739,32.133117,44.625264,1,37.592727,21.638106,36.168319,1,42.946505,27.841400,41.442240
2,205,5.72454e+20,40.318577,26.637108,41.972404,1,38.866908,25.932654,42.181881,0,0,0,0
2,206,5.93585e+20,174.463717,33.207245,339.737121,1,179.953030,0.007375,519.879984,0,0,0,0
2,207,5.99266e+20,91.432338,49.831069,49.837415,1,86.006657,45.365034,45.509078,1,105.807069,60.214328,62.455097
2,208,1.21499e+20,129.924657,35.833892,46.383213,1,81.633294,19.557219,19.832473,1,133.177387,36.016003,49.003670
2,209,4.98965e+20,95.252184,48.512318,48.678585,1,89.549045,44.338337,44.345308,1,95.308659,48.423200,48.593129
2,210,2.58139e+20,93.947820,50.337646,50.428232,1,70.512859,31.718633,33.808270,1,91.965486,47.982157,47.997067
2,211,1.64883e+20,91.069181,52.779524,52.782730,1,70.433397,35.086834,37.382659,1,101.797918,61.467494,62.711108
2,212,1.23512e+20,101.266063,38.542242,39.221491,1,90.526257,32.957213,32.957363,1,106.439316,40.907037,42.533864
2,213,5.16374e+19,136.229468,23.913360,34.150809,1,91.756088,14.964852,14.964958,1,133.343972,22.962179,31.197192
2,214,5.01862e+20,96.507861,40.707480,40.926934,1,91.813306,37.901573,37.909833,1,99.462169,42.265781,42.782655
2,215,1.05749e+20,51.780998,45.561272,58.360156,1,37.789800,25.838382,42.766588,1,151.001106,200.057809,411.831363
2,216,2.60655e+20,75.155893,59.899319,62.142628,1,34.040442,14.654545,27.136287,1,71.074068,54.692402,58.041602
2,217,8.24548e+20,77.278878,25.771435,26.513375,1,60.655899,16.846024,19.554849,0,0,0,0
2,218,8.18332e+20,85.527523,47.761327,47.940253,1,79.420752,42.136816,42.942207,1,126.386952,77.952819,96.537678
2,219,4.8197e+20,78.948499,59.264002,60.481059,1,71.228228,50.056558,53.036345,1,81.123504,61.312572,62.133685
2,220,7.52725e+20,70.684111,14.880746,15.913664,1,70.798571,14.792123,15.807955,1,68.790977,14.289139,15.487777
2,221,2.45888e+20,134.834671,51.809608,72.640094,1,58.604856,15.315152,18.204433,1,135.137027,50.667651,71.403997
2,222,2.40677e+19,61.636510,16.336577,18.791010,1,57.162309,14.350532,17.348885,1,61.717676,16.435594,18.888415
2,223,1.63748e+20,108.116095,18.590099,19.432167,1,76.506150,11.017404,11.433817,0,0,0,0
2,224,1.18324e+20,68.154943,20.494788,22.496642,1,66.031476,19.873573,22.209185,0,0,0,0
2,225,1.3252e+19,66.376782,16.482850,18.178271,1,63.336379,15.222149,17.248645,1,69.048993,17.570864,18.979517
2,226,3.69599e+19,105.312181,23.749483,24.515104,1,110.047875,24.887477,26.346900,1,101.478786,22.412744,22.790911
2,227,1.52505e+20,65.214517,38.856794,43.184365,1,63.798034,38.536394,43.365610,0,0,0,0
2,228,6.79325e+20,60.556184,25.850467,29.913479,1,59.768131,24.919210,29.078133,1,56.860404,23.150504,27.912135
2,229,2.67672e+20,113.085946,41.338570,44.761301,1,102.704516,36.663980,37.492384,1,120.070538,44.074326,50.688977
2,230,4.89658e+19,108.514748,37.614775,39.200567,1,96.239558,35.094473,35.171500,0,0,0,0
2,231,8.54423e+19,87.228616,59.176054,59.266195,1,56.922418,29.004223,34.878479,1,85.699683,57.194507,57.387653
2,232,7.91958e+20,91.465436,56.284751,56.294311,1,74.455710,40.388427,42.035584,1,141.929784,92.420338,149.367530
2,233,1.82201e+20,106.757861,59.545533,62.066345,1,86.779526,44.330061,44.424700,1,156.336099,85.886490,213.063059
2,234,6.30481e+20,81.729846,36.493180,36.938495,1,85.887300,38.900395,39.032411,0,0,0,0
2,235,3.22158e+20,14.701327,42.320168,168.716204,1,14.965646,43.343925,169.765966,0,0,0,0
2,236,6.17787e+18,78.337086,17.017607,17.463558,1,77.329683,16.527211,17.034398,1,78.201644,16.897613,17.350523
2,237,5.03081e+18,87.515768,14.301305,14.337711,1,86.305967,13.820845,13.881230,1,84.980605,13.549263,13.642446
