Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
3,24,2.40876e+20,98.660116,49.042622,49.548825,1,79.492411,35.547986,36.230763,1,100.459874,50.141384,50.916335
3,25,2.22715e+20,102.173194,56.055686,57.259689,1,74.717470,34.589028,35.969253,1,102.501535,55.532759,56.793579
3,26,3.15039e+20,24.872938,22.727736,54.962252,1,19.832393,16.142762,48.773864,0,0,0,0
3,27,7.42247e+20,157.536330,23.549062,60.381700,1,40.738047,4.014233,6.769353,0,0,0,0
3,28,5.90209e+19,167.883533,42.901655,202.120321,1,2.377030,0.112474,14.365391,0,0,0,0
3,29,9.56909e+19,158.114556,31.156377,82.576016,1,42.502774,5.074314,7.963449,0,0,0,0
3,30,4.1892e+19,87.525464,45.039655,45.109598,1,88.006328,45.306981,45.357518,0,0,0,0
3,31,2.37859e+19,97.977042,39.191880,39.517562,1,79.417500,28.717919,29.297293,1,103.047873,41.855740,42.868649
3,32,2.93664e+20,108.155494,43.569868,45.721792,1,93.153276,35.443434,35.477198,1,148.326730,58.683902,111.108017
3,33,5.47823e+18,142.138304,18.464294,29.440709,1,64.593004,7.189738,8.212154,0,0,0,0
3,34,8.47167e+20,105.748085,16.962644,17.515869,1,105.350396,16.891536,17.411146,1,106.074429,16.927895,17.505883
3,35,1.09339e+20,58.448373,46.421518,54.742363,1,53.421404,39.464711,49.467103,1,163.312474,163.579720,568.219381
3,36,2.73126e+19,93.610289,14.763030,14.772010,1,93.919850,14.844625,14.856770,1,92.922092,14.618444,14.622169
3,37,4.55387e+19,144.445078,10.398859,17.197709,1,77.293402,5.084054,5.345407,0,0,0,0
3,38,2.18429e+19,99.342219,32.358270,32.726263,1,75.964339,21.787178,22.567508,1,98.978526,32.015411,32.348418
3,39,1.64817e+19,71.267839,6.183209,6.683396,1,67.159300,5.535833,6.196557,1,71.753576,6.303105,6.787135
3,40,5.20009e+20,75.994388,13.438847,13.979760,1,77.062243,13.719769,14.196395,1,74.236630,13.138055,13.796363
3,41,6.63465e+19,97.461532,46.174308,46.516669,1,82.126016,35.871848,36.272388,1,103.105060,49.729833,50.965694
3,42,1.63338e+19,97.826668,8.294369,8.326990,1,97.579668,8.240122,8.269206,1,97.815699,8.221575,8.253456
3,43,6.96618e+20,41.353524,53.227465,81.036116,1,46.165472,63.992495,89.113373,1,35.239364,40.529126,70.831979
3,44,9.65669e+19,66.185184,51.883657,56.897638,1,51.206854,33.134674,42.848643,1,128.919958,131.179462,168.270574
3,45,7.92985e+19,94.708703,39.896093,40.000233,1,84.752979,33.924490,34.106353,1,98.995215,42.384748,42.851015
3,46,1.48209e+19,103.652153,13.683116,13.986083,1,101.102933,13.247946,13.425444,1,103.679721,13.579157,13.880580
3,47,2.04863e+19,123.032230,25.473212,30.102488,1,91.320015,17.446933,17.446970,1,121.168448,24.607354,28.497190
3,48,2.19036e+20,169.512580,57.573083,313.832543,1,47.622998,9.297029,13.007485,0,0,0,0
3,49,1.05554e+20,58.782707,57.075705,67.025374,1,58.969458,57.432464,67.308201,1,159.528902,206.296830,588.608859
3,50,1.2711e+20,66.263602,45.946517,50.372725,1,64.292251,43.501185,48.477259,1,76.374611,57.616937,59.385263
3,51,3.28694e+20,113.536924,23.456334,25.409839,1,108.779915,22.128863,23.237601,1,114.929899,23.447077,25.669228
3,52,2.04786e+19,144.871888,28.901670,49.661272,1,79.712246,13.961424,14.267765,0,0,0,0
3,53,3.34448e+19,87.374540,31.082914,31.136973,1,80.616011,27.295613,27.736293,1,89.161549,31.679418,31.691411
3,54,9.86604e+19,106.993255,12.396024,12.845573,1,105.395040,12.009546,12.352527,1,105.827617,11.968907,12.333336
3,55,4.17986e+20,101.234927,17.577757,17.844872,1,102.358014,17.839487,18.177904,1,100.038614,17.259860,17.460807
3,56,3.82161e+20,85.320546,16.497862,16.630159,1,81.751245,15.342595,15.640017,1,85.028360,16.382887,16.534118
3,57,4.96554e+20,86.214382,34.664930,34.769632,1,81.923386,31.773974,32.151803,1,87.937625,35.324802,35.364444
3,58,5.70339e+19,160.539404,52.229958,155.272672,1,21.134822,2.587243,8.556588,0,0,0,0
3,59,8.00946e+20,73.413845,59.077462,61.823670,1,70.790752,55.726871,59.223577,1,74.940632,60.860941,63.188917
3,60,1.8852e+19,92.207296,27.396667,27.403903,1,99.558444,30.245327,30.602461,1,86.419625,24.908013,24.986966
3,61,2.67353e+19,102.985345,15.227357,15.526107,1,71.603894,9.389141,10.061124,0,0,0,0
3,62,3.66724e+20,139.611024,40.286124,61.688268,1,78.516325,19.414715,19.899507,1,139.389413,39.810946,60.681243
3,63,1.02652e+20,89.361547,26.796981,26.806090,1,88.455170,26.412756,26.436180,1,87.733873,26.128434,26.167778
3,64,6.95405e+20,73.165984,12.252730,12.994825,1,74.322296,12.644630,13.315121,0,0,0,0
3,65,1.3584e+20,79.138058,41.949877,42.875699,1,77.785536,41.623018,42.769457,0,0,0,0
3,66,8.35217e+20,175.829702,12.956414,172.465830,1,3.141981,0.014980,7.894725,0,0,0,0
3,67,2.05079e+20,85.737433,25.930739,26.035935,1,82.443838,24.247094,24.516436,1,85.236024,25.511259,25.636570
3,68,9.31125e+18,125.155793,23.621884,28.611010,1,89.249067,15.533860,15.545707,1,125.670116,23.524834,28.671095
3,69,1.05471e+20,132.675486,33.170013,44.618309,1,44.829797,8.702456,12.895717,0,0,0,0
3,70,6.69778e+19,113.025435,56.460065,61.175727,1,54.638845,18.213152,22.625930,1,125.608570,63.365533,77.648394
3,71,9.56978e+20,85.209803,58.590087,58.830785,1,69.869319,42.496594,45.411872,1,87.187954,60.283629,60.377558
3,72,5.55981e+20,77.085458,21.911273,22.648410,1,67.486211,17.693749,19.449572,1,75.189527,21.152536,22.071254
3,73,2.98295e+20,116.417466,56.874575,63.116612,1,152.110404,70.950967,150.210245,0,0,0,0
3,74,2.53567e+20,101.004657,12.855159,13.017130,1,96.702111,12.120191,12.159485,1,102.486110,12.970885,13.194168
3,75,2.35252e+19,104.262325,42.215685,43.458343,1,77.802264,27.207867,27.925677,1,145.624974,59.272407,104.395580
3,76,2.12984e+20,97.666608,58.366781,58.837169,1,71.588609,35.810215,37.886462,0,0,0,0
3,77,4.80892e+19,128.777613,56.558861,72.196136,1,61.161142,19.219052,22.188154,1,148.217560,63.080734,119.053635
3,78,1.09456e+20,70.824670,48.790350,51.797337,1,64.091785,40.844364,45.604594,1,64.927873,41.919464,46.469498
3,79,1.9701e+20,17.341615,34.863401,118.291753,1,17.625459,35.430669,118.316500,0,0,0,0
3,80,8.28384e+19,112.706928,59.924831,64.789084,1,50.480595,16.620395,21.888237,1,124.691842,66.528041,80.628873
3,81,3.72238e+20,30.712735,34.840983,68.950734,1,29.020125,30.796607,64.263523,0,0,0,0
3,82,4.53823e+19,43.265905,24.678675,36.439691,1,42.586162,23.971793,35.867715,0,0,0,0
3,83,2.86711e+19,67.567543,24.453755,26.657685,1,64.107305,22.447333,25.188773,1,66.836970,24.133428,26.458244
3,84,1.51302e+20,76.676468,5.730817,5.997419,1,76.830852,5.754090,6.016407,1,75.957598,5.767379,6.058307
3,85,1.72886e+20,133.171166,48.552179,66.152571,1,50.040282,10.906869,14.611013,1,137.391427,48.731058,71.497651
3,86,1.01288e+20,110.775835,59.542258,63.521146,1,46.405237,15.412689,21.693470,0,0,0,0
3,87,4.45265e+19,97.384240,35.345440,35.585401,1,86.824471,29.951908,30.026362,1,100.256705,36.432594,36.945430
3,88,1.65662e+20,74.092414,57.445125,59.895912,1,74.887911,58.540100,60.791763,1,72.820186,56.244953,59.048458
3,89,6.41338e+19,85.988410,46.207397,46.353063,1,77.894213,39.705055,40.702614,1,90.920753,50.210130,50.211544
3,90,1.09701e+20,85.659277,55.212898,55.414623,1,79.824543,49.292404,50.177878,0,0,0,0
3,91,5.95206e+20,78.054274,28.900630,29.627903,1,78.076598,28.907386,29.632213,1,76.371905,28.060951,28.973873
3,92,7.12012e+19,127.782060,57.762948,72.662880,1,63.343126,21.071441,23.856079,0,0,0,0
3,93,4.55384e+20,81.936620,22.428682,22.717779,1,81.071393,21.874196,22.214228,0,0,0,0
3,94,1.22979e+20,57.696927,41.428152,49.281895,1,55.173651,38.060296,46.659539,1,59.158470,42.921821,50.244192
3,95,7.63438e+20,73.599796,55.005396,57.458357,1,66.582043,46.781631,51.157077,1,79.450523,62.248828,63.395441
3,96,8.31545e+19,99.174165,33.666983,34.010608,1,81.009585,24.771477,25.181969,1,95.400670,31.583925,31.673591
3,97,5.98935e+20,113.260142,52.572244,57.020920,1,79.123026,31.776490,32.452336,1,117.803933,54.367793,61.215784
3,98,5.99183e+19,64.756661,28.123254,31.302563,1,70.208366,31.761169,33.915594,0,0,0,0
3,99,7.83335e+20,75.230581,43.160175,44.748468,1,73.663897,41.737409,43.619341,1,84.033846,50.988808,51.312443
3,100,5.90737e+20,62.492212,33.895093,38.627719,1,61.802567,33.334306,38.245466,0,0,0,0
3,101,6.95196e+19,81.399642,52.759691,53.423755,1,60.364365,32.115656,37.186232,1,91.750830,63.020593,63.038759
3,102,6.35669e+20,101.078932,27.093638,27.532729,1,101.188246,27.100054,27.548842,1,103.986690,27.969889,28.727615
3,103,7.08165e+20,60.626221,41.178644,47.483530,1,62.423529,42.773215,48.468607,1,59.776484,40.048593,46.586661
3,104,5.88737e+20,56.814660,13.587645,16.503968,1,56.338198,13.232464,16.171458,1,56.401575,13.483732,16.460701
3,105,1.24903e+20,112.256830,12.353957,13.187991,1,63.903549,5.311950,6.127942,0,0,0,0
3,106,4.23405e+20,130.662241,25.758665,33.457711,1,133.680721,26.265296,35.761630,0,0,0,0
3,107,2.17004e+20,42.844436,45.083087,67.344613,1,28.122373,26.637716,58.268245,0,0,0,0
3,108,2.39992e+20,62.680772,52.081821,58.841273,1,61.380462,50.276878,57.508302,1,66.441488,57.498585,62.913537
3,109,1.18465e+19,97.305575,29.657410,29.850875,1,76.845177,20.839362,21.499624,1,102.677770,31.820688,32.527116
3,110,1.11634e+18,61.589444,5.922860,6.963729,1,63.327567,6.109454,7.051083,0,0,0,0
3,111,6.65891e+19,131.412833,57.510524,76.142135,1,65.553859,22.716017,25.239585,0,0,0,0
3,112,8.01959e+18,80.507043,12.700834,12.950363,1,78.158855,12.135882,12.490167,1,82.147240,13.114501,13.299937
3,113,1.13812e+20,106.147949,36.551580,37.927045,1,104.634731,35.906181,36.997014,1,104.533870,35.756859,36.826609
3,114,8.48887e+20,106.048787,17.131081,17.710604,1,103.980975,16.718392,17.129886,1,105.808161,16.972838,17.526729
3,115,1.84024e+20,108.469246,32.554799,34.187808,1,73.467501,17.980335,18.882078,1,110.319523,32.534149,34.543460
3,116,4.76412e+19,101.358157,39.689927,40.404392,1,80.250595,28.073232,28.556153,1,103.297083,40.371529,41.391068
3,117,1.74106e+20,85.273898,36.327809,36.491627,1,85.391338,36.417869,36.574932,1,85.190007,36.335623,36.504566
3,118,8.80855e+20,125.289037,46.699642,56.439059,1,112.998506,42.947231,46.203614,0,0,0,0
3,119,4.62019e+19,77.256305,32.001138,32.955433,1,75.859708,31.158128,32.293501,1,170.708152,65.150310,399.717817
3,120,1.36879e+19,77.081760,26.201719,26.981306,1,82.007117,28.508607,28.849971,0,0,0,0
3,121,1.97886e+20,41.707330,47.581897,71.972685,1,35.842829,36.198024,62.379690,1,60.785383,89.496035,102.766691
3,122,5.56712e+20,85.761867,38.315867,38.452804,1,81.465211,35.392400,35.851277,1,92.306450,42.426599,42.446717
3,123,1.99203e+20,117.943508,8.627046,9.506100,1,95.221125,6.520130,6.520237,1,118.067187,8.365699,9.200999
3,124,7.10733e+20,127.235598,53.804754,67.060174,1,28.984413,8.198178,18.165839,0,0,0,0
3,125,9.35009e+19,55.795323,48.247483,58.651957,1,53.567964,45.195530,56.514938,1,169.993871,187.072854,1074.053640
3,126,1.03104e+19,89.685216,17.323833,17.332823,1,88.644415,17.064237,17.086237,1,89.605382,17.325534,17.335312
3,127,1.10374e+20,83.699080,26.979770,27.190856,1,61.303580,15.808709,18.245692,0,0,0,0
3,128,8.80695e+20,92.600639,31.333641,31.340730,1,85.467876,27.907815,28.064697,1,95.545564,32.460072,32.548622
3,129,2.67627e+19,69.386747,12.919365,13.964984,1,68.833449,12.772268,13.862823,1,69.297450,13.056202,14.120033
3,130,9.07768e+19,100.794551,35.007139,35.563308,1,79.748226,24.846359,25.325429,1,102.160181,35.335970,36.062563
3,131,1.38138e+20,92.771913,42.048949,42.080322,1,87.567552,38.710578,38.765116,1,94.156387,42.935176,43.020505
3,132,2.17418e+20,68.039796,58.971605,63.783713,1,66.978665,57.325355,62.494951,1,66.054306,56.278992,61.797550
3,133,1.49846e+20,163.834462,37.698415,133.324256,1,41.088787,5.831719,9.575494,0,0,0,0
3,134,3.6361e+19,86.243208,26.412511,26.508637,1,82.162211,24.536700,24.844863,1,85.860185,26.165967,26.277060
3,135,4.03483e+20,60.439998,46.332709,53.495294,1,38.901044,20.683235,33.435913,0,0,0,0
3,136,2.26368e+20,85.242411,43.209492,43.394020,1,52.853106,18.959699,24.092501,0,0,0,0
3,137,2.70463e+19,92.997404,28.289548,28.309817,1,79.953140,22.231786,22.654246,1,93.105228,27.867806,27.889578
3,138,3.59123e+20,96.934752,41.078624,41.334623,1,81.684402,31.481507,31.877009,1,95.459633,39.601606,39.745845
3,139,3.36657e+20,63.549719,40.717446,45.678985,1,62.527308,39.423396,44.644183,1,67.103172,44.335210,48.298069
3,140,2.81137e+19,86.527446,38.874624,38.972763,1,74.744194,30.912285,32.154203,1,91.552574,42.111870,42.118318
3,141,6.69541e+20,51.703589,51.652534,66.222845,1,48.647383,46.485344,62.378871,1,49.073156,47.491836,63.303564
3,142,7.5023e+19,86.369610,17.338260,17.403106,1,85.978945,17.148123,17.223212,1,86.753457,17.397388,17.452634
3,143,3.34487e+19,125.141463,43.261950,52.618576,1,57.229362,13.539040,16.370025,1,133.314859,45.734856,62.473435
3,144,5.16456e+20,114.897630,22.162860,24.222854,1,119.081882,22.984070,26.046631,0,0,0,0
3,145,1.91545e+20,101.597861,28.544674,29.039800,1,49.764583,8.560263,11.651381,1,99.361752,27.211616,27.500362
3,146,2.75013e+19,77.794020,14.661062,15.096614,1,74.271256,13.578783,14.231107,1,80.152794,15.305277,15.612442
3,147,3.30618e+20,143.048897,51.164245,84.467326,1,85.299525,27.297941,27.434204,0,0,0,0
3,148,2.01979e+20,111.102886,54.568673,58.334225,1,63.449386,23.433427,26.404588,1,143.743241,70.393969,118.468859
3,149,8.83283e+19,93.991052,57.029206,57.141161,1,64.654024,31.044974,34.544750,1,164.732016,99.395188,375.974320
3,150,5.45526e+20,98.262098,10.862262,10.923150,1,95.044783,10.367253,10.378931,1,99.427174,10.940993,11.028872
3,151,2.59219e+19,93.761214,16.517701,16.521698,1,84.018056,14.143723,14.313338,0,0,0,0
3,152,2.67538e+20,109.784749,44.811670,47.466690,1,94.774190,36.597011,36.690391,1,113.144485,45.894469,49.725809
3,153,8.59959e+20,30.440622,40.551877,81.172151,1,30.041852,39.015393,79.059761,0,0,0,0
3,154,7.78808e+19,115.356759,26.647478,29.298210,1,100.105226,22.423223,22.707617,1,114.106906,26.148453,28.467561
3,155,1.86131e+20,80.507998,29.724178,30.299173,1,77.136753,27.956215,28.889665,0,0,0,0
3,156,2.83423e+20,133.891720,54.515608,75.254724,1,62.856503,18.592498,21.107461,1,134.786124,54.256532,76.040207
3,157,2.76471e+20,108.457321,17.177177,17.960676,1,107.490885,17.009573,17.694835,1,106.651228,16.725919,17.326209
3,158,5.93622e+19,136.222758,31.954158,45.739565,1,87.222513,18.628282,18.675975,1,140.713698,32.330748,50.536319
3,159,1.02684e+20,87.880529,29.887110,29.925266,1,86.852144,29.235459,29.304656,1,83.721270,27.761999,27.976926
3,160,4.78967e+19,122.253107,52.342073,61.565101,1,83.364228,31.446437,31.723227,1,148.390764,60.740857,115.047312
3,161,1.32875e+20,111.469114,30.613403,32.685061,1,98.034864,26.906412,27.101364,0,0,0,0
3,162,3.29175e+20,86.077114,58.279267,58.445497,1,65.540243,37.495396,41.379649,1,146.850847,109.387761,199.419886
3,163,2.63e+20,63.253372,38.797887,43.739042,1,65.906559,41.369494,45.577957,0,0,0,0
3,164,5.50872e+19,120.433421,48.182065,55.521652,1,108.518156,42.974266,45.117941,0,0,0,0
3,165,5.39838e+19,99.979709,45.693906,46.324329,1,83.727741,34.831251,35.089294,0,0,0,0
3,166,9.8994e+20,6.624540,17.906906,159.640447,1,151.950724,2.416294,4.213148,0,0,0,0
3,167,2.1661e+20,59.308061,45.467390,53.173243,1,57.107498,42.635236,51.100576,1,57.292443,43.121223,51.570323
3,168,9.32415e+19,61.866519,42.552882,48.499650,1,59.016552,38.968733,45.729522,1,64.916730,45.666403,50.636317
3,169,1.47105e+20,82.542475,44.084199,44.532353,1,87.209902,47.727892,47.813057,1,74.878701,38.310445,39.830061
3,170,3.02259e+19,69.665070,34.869315,37.368023,1,74.487435,38.467176,40.057401,0,0,0,0
3,171,1.89036e+20,75.009522,50.966188,52.880644,1,63.194839,38.488421,43.345094,1,72.548768,48.276096,50.744589
3,172,5.42476e+18,125.292926,19.755788,23.922981,1,97.714246,14.649888,14.734693,1,124.336121,19.271780,23.067501
3,173,3.83139e+19,91.063371,36.496782,36.497835,1,86.638006,33.702459,33.786434,1,89.907182,35.597248,35.600191
3,174,8.21083e+20,122.880535,30.330986,35.809984,1,100.909139,23.995600,24.349700,1,124.900642,30.404289,36.741150
3,175,1.00887e+20,107.836713,20.020399,20.886682,1,111.301400,20.779120,22.126313,1,103.687184,19.014151,19.462172
3,176,7.84277e+20,90.964913,31.578969,31.579238,1,89.778313,30.900011,30.904403,1,92.449701,32.186814,32.201584
3,177,6.93736e+20,65.771351,56.307136,62.107960,1,64.594401,54.212584,60.392551,0,0,0,0
3,178,3.48934e+19,94.824936,52.658716,52.811763,1,62.940966,27.410267,30.999770,1,173.997028,92.033213,875.979211
3,179,4.06508e+20,59.313656,21.200568,24.894165,1,58.359585,20.414919,24.230060,1,55.781816,19.181083,23.472875
3,180,9.87637e+19,84.207117,11.399855,11.506562,1,82.215768,10.918232,11.082500,1,84.572367,11.426832,11.523861
3,181,1.88827e+20,103.001706,34.862300,35.687040,1,89.882097,28.919782,28.923607,1,103.890656,35.137316,36.096565
3,182,6.1569e+19,87.224024,32.941973,33.003413,1,45.818431,10.401842,14.912776,0,0,0,0
3,183,2.38211e+19,110.457502,35.349837,37.579479,1,92.112491,27.452255,27.458915,1,108.254740,33.973268,35.641527
3,184,4.77641e+20,101.370800,29.484387,29.995775,1,101.557785,29.564203,30.095767,1,98.936128,28.514043,28.803400
3,185,9.17786e+20,32.534020,56.884721,106.491130,1,35.002915,64.131815,112.456382,0,0,0,0
3,186,3.39465e+19,98.236955,42.681467,43.070151,1,67.480698,23.724681,25.852435,1,159.850940,69.274969,200.016710
3,187,1.26814e+19,82.077611,20.618669,20.877279,1,79.568409,19.615355,20.023192,1,85.187876,21.710529,21.824940
3,188,5.12074e+19,94.755665,52.581346,52.729289,1,72.837428,34.878126,36.637514,1,92.118154,50.146161,50.166510
3,189,1.18833e+20,73.107220,55.325463,57.981932,1,74.643012,57.121993,59.382945,1,71.295206,53.323270,56.476067
3,190,2.69209e+20,92.706303,40.192350,40.219073,1,91.258346,39.330964,39.333319,1,96.719488,42.605970,42.851781
3,191,4.24444e+20,78.520407,43.573172,44.619632,1,76.629622,42.004270,43.356124,1,72.145585,38.816664,41.024996
3,192,2.09464e+19,102.940094,36.710342,37.569349,1,95.082428,32.676927,32.770146,0,0,0,0
3,193,1.63689e+19,113.677095,21.065234,22.786673,1,111.840466,20.690304,22.094834,1,110.132506,20.172984,21.307765
3,194,4.58332e+20,100.555802,57.084587,57.983663,1,59.898335,25.086509,29.265559,1,102.418332,57.657730,58.940210
3,195,7.53621e+19,114.304212,15.818092,17.180312,1,113.125281,15.494455,16.682182,1,115.165376,15.650051,17.107978
3,196,2.09612e+20,103.542581,37.410289,38.371349,1,57.918669,14.448968,17.348212,1,98.795738,34.321144,34.661294
3,197,1.10352e+20,123.020544,48.852827,57.716703,1,107.008697,42.833565,44.540504,0,0,0,0
3,198,4.71083e+19,115.533083,11.873142,12.895404,1,116.860387,12.026314,13.201049,0,0,0,0
3,199,2.89216e+20,105.124010,42.828902,44.213140,1,79.198123,28.586902,29.217734,1,103.381606,41.511046,42.536822
3,200,7.43136e+20,86.924858,53.437574,53.552071,1,90.715229,56.638431,56.638487,0,0,0,0
3,201,2.80609e+20,46.389190,24.134065,33.883764,1,46.785697,24.548634,34.228589,0,0,0,0
3,202,7.94278e+19,126.432108,47.343195,58.541564,1,65.265637,18.446975,20.503779,1,140.620360,51.975904,81.422261
3,203,8.08512e+19,51.866340,39.791160,51.048374,1,53.225327,41.565197,52.331543,0,0,0,0
3,204,5.22804e+19,98.971580,33.764125,34.121467,1,96.091081,32.327394,32.470685,1,103.468689,35.593754,36.506680
3,205,2.44462e+20,84.543794,43.003928,43.240723,1,76.860032,36.967480,38.059197,1,83.302525,41.839849,42.177410
3,206,3.10184e+19,105.679667,54.619676,56.576427,1,71.316019,30.982931,32.899694,0,0,0,0
3,207,7.96931e+19,58.890807,44.200134,51.970127,1,56.399331,40.752157,49.304147,0,0,0,0
3,208,1.42056e+20,96.203629,26.508624,26.620683,1,37.187215,4.799517,8.527049,0,0,0,0
3,209,9.56815e+20,102.429916,42.378175,43.296492,1,102.694312,42.537635,43.502374,1,101.093668,41.598077,42.302572
3,210,1.87732e+20,142.813799,25.197502,41.066910,1,79.489153,12.151096,12.454896,1,143.728872,24.542037,40.843725
3,211,3.22273e+20,35.461570,54.221412,94.059608,1,35.711470,54.607436,94.146440,0,0,0,0
3,212,8.61308e+19,91.337956,47.964921,47.970006,1,74.965326,35.314092,36.681465,1,95.472653,51.018557,51.213508
3,213,4.67422e+20,75.748464,14.995657,15.599919,1,71.583803,13.698780,14.604142,1,76.068857,15.136063,15.719810
3,214,6.64441e+19,82.903767,57.830641,58.328229,1,55.342432,28.872708,35.379724,1,173.471064,124.583663,1092.178050
3,215,3.58142e+20,168.285802,42.426897,205.904578,1,144.474629,37.299744,63.305594,0,0,0,0
3,216,7.30163e+20,106.663875,27.872529,28.965926,1,95.880561,24.227601,24.314421,1,107.041633,27.809722,28.955301
3,217,1.95023e+20,71.033725,34.784399,36.989420,1,72.299518,35.947841,37.928503,0,0,0,0
3,218,1.08089e+20,74.813373,35.012874,36.394308,1,75.701532,35.624286,36.870659,1,73.602569,34.235159,35.810526
3,219,1.9919e+19,105.846416,26.858363,27.808253,1,67.339055,13.162511,14.436932,0,0,0,0
3,220,7.24102e+20,52.769431,58.330257,74.455034,1,50.990722,56.899410,74.495156,0,0,0,0
3,221,4.89332e+19,91.400852,51.261295,51.268386,1,60.045012,25.558981,29.733253,1,99.911492,57.825715,58.633195
3,222,1.71729e+20,85.752473,53.834518,54.013979,1,63.950749,33.560657,37.552989,1,150.009673,103.821029,207.010053
3,223,2.97661e+19,65.879781,26.995102,29.887455,1,65.146893,26.733275,29.783372,0,0,0,0
3,224,9.36008e+20,55.537235,51.482021,62.720527,1,53.030616,47.350638,59.572319,1,120.455111,160.385080,185.817750
3,225,7.84518e+19,57.010033,32.473467,39.147393,1,54.985989,30.773548,38.037409,0,0,0,0
3,226,1.33817e+20,99.574088,16.121925,16.281046,1,70.847030,9.974817,10.721543,0,0,0,0
3,227,8.14547e+20,45.495942,44.221568,62.403632,1,39.400557,33.185002,52.775482,0,0,0,0
3,228,5.06082e+20,92.644268,19.212548,19.218688,1,94.070661,19.562896,19.587936,1,90.779096,18.624048,18.624635
3,229,4.77805e+20,128.038010,44.492124,56.144346,1,78.990041,23.430878,23.960759,1,129.818513,44.616888,57.720541
3,230,6.86248e+19,113.918961,29.212940,31.601949,1,103.260189,26.379588,26.922520,0,0,0,0
3,231,2.4605e+20,100.687268,34.985405,35.518570,1,106.663034,37.471777,38.978780,0,0,0,0
3,232,2.1126e+20,44.690323,46.880784,67.075604,1,42.745786,43.316339,64.262134,1,54.660460,66.190233,81.432640
3,233,3.07013e+20,122.948951,5.845530,6.568353,1,112.471299,5.481592,5.694017,0,0,0,0
3,234,1.55044e+19,108.785833,7.135752,7.411909,1,109.861445,7.201831,7.523341,1,108.721624,6.995235,7.261393
3,235,2.77465e+20,132.685285,54.505836,73.625935,1,100.461569,39.752167,40.323134,0,0,0,0
3,236,7.15396e+19,101.539933,43.950294,44.771282,1,89.397199,36.773651,36.782728,1,109.517516,48.315168,51.109958
3,237,2.18462e+20,76.980612,38.263147,39.449998,1,52.392834,20.054090,25.885092,1,170.875894,89.288899,558.542916
3,238,9.98159e+19,149.099640,43.631522,84.268077,1,94.936786,26.467066,26.533003,0,0,0,0
3,239,4.67559e+20,75.919372,12.775871,13.278435,1,76.570083,12.932267,13.397771,1,75.584760,12.790599,13.315670
