Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
12,75,5.3606e+19,147.943456,13.387520,24.904903,1,109.731620,10.204540,10.771197,1,147.965505,13.158820,24.488995
12,76,4.60173e+19,144.503190,37.372679,63.799569,1,57.008020,12.717383,15.429723,0,0,0,0
12,77,8.58099e+19,109.927838,20.571673,21.808500,1,112.727650,21.163963,22.860666,1,107.072085,19.861872,20.715435
12,78,9.50805e+19,39.461412,37.632010,59.571837,1,38.144882,35.740142,58.241868,0,0,0,0
12,79,3.4905e+19,100.001555,33.680837,34.164416,1,71.775501,20.349420,21.493751,1,107.194260,36.388703,38.027120
12,80,4.92184e+20,26.949748,7.327403,16.576284,1,27.256668,7.442015,16.652811,0,0,0,0
12,81,5.14499e+20,131.012539,13.894666,18.219041,1,65.635513,5.255711,5.875998,1,130.647699,13.527054,17.636408
12,82,1.48308e+19,144.004088,13.932795,23.349594,1,84.715438,8.257857,8.321174,0,0,0,0
12,83,8.14858e+19,83.942410,39.175972,39.418800,1,82.991275,38.469438,38.785438,1,129.401945,67.900182,87.700366
12,84,1.60061e+20,106.193264,24.429703,25.379071,1,106.218227,24.458059,25.411726,1,105.955659,24.327873,25.243727
12,85,6.09274e+18,118.011887,21.827687,24.585917,1,95.756571,17.098039,17.160290,0,0,0,0
12,86,1.91077e+20,149.611441,31.694197,62.296775,1,102.511111,21.306012,21.778815,0,0,0,0
12,87,1.58871e+20,127.962553,37.242797,47.077656,1,87.283039,23.005627,23.042195,1,174.300077,44.105495,442.021334
12,88,1.00578e+20,95.773601,39.134190,39.310544,1,101.270622,42.130435,42.912542,1,90.864547,36.371201,36.372548
12,89,3.05495e+19,42.025726,27.532896,41.470262,1,38.150492,23.932824,39.133630,0,0,0,0
12,90,4.30601e+19,74.863561,27.467772,28.509829,1,73.730596,26.832557,28.011036,1,81.047336,30.946162,31.360001
12,91,7.8442e+20,63.323578,21.019505,23.777898,1,59.967394,20.049091,23.452659,0,0,0,0
12,92,6.20607e+20,58.489531,28.772230,33.885340,1,63.247819,32.316964,36.302988,0,0,0,0
12,93,1.0798e+20,92.173794,3.505697,3.506838,1,117.795412,5.227561,5.755602,1,87.734241,3.480414,3.508782
12,94,1.8173e+19,132.125014,38.313086,51.306278,1,69.457354,18.012851,19.382466,0,0,0,0
12,95,2.24955e+18,85.599527,4.482657,4.519255,1,94.247655,5.089884,5.092075,0,0,0,0
12,96,6.4595e+19,78.492918,5.984063,6.152408,1,79.721482,6.036855,6.177491,0,0,0,0
12,97,5.56742e+20,115.855512,38.124414,42.247414,1,84.158208,24.719463,24.874651,1,131.754319,42.983231,57.400566
12,98,1.1783e+20,149.504264,23.817986,46.499704,1,71.593467,10.207187,10.845887,0,0,0,0
12,99,2.53258e+20,34.786186,11.995818,21.315471,1,34.404966,11.755259,21.097684,1,34.324207,11.877276,21.357875
12,100,1.38579e+20,144.711398,35.109261,60.468524,1,89.973637,20.465634,20.466886,1,144.280445,34.838001,59.371403
12,101,1.81266e+20,115.481246,30.159965,33.301625,1,102.675311,26.161461,26.764612,0,0,0,0
12,102,4.06716e+19,155.337734,33.418186,79.613194,1,44.701759,6.025273,8.788020,0,0,0,0
12,103,5.7289e+20,12.164378,23.755615,113.931427,1,9.540277,19.653859,120.115421,0,0,0,0
12,104,1.88987e+19,89.356718,21.488878,21.495664,1,90.299833,21.887591,21.888375,0,0,0,0
12,105,5.95822e+20,113.585558,35.587732,38.743662,1,99.628094,29.873620,30.266745,1,113.777061,35.271685,38.454481
12,106,3.62379e+20,101.669331,39.222331,40.009270,1,72.175753,22.861435,24.079316,0,0,0,0
12,107,4.13271e+20,37.847131,39.861086,65.229780,1,36.663314,37.850561,63.663356,1,103.895554,191.514991,197.238337
12,108,1.19116e+19,109.160131,14.235717,14.979683,1,112.172583,14.678396,15.743396,0,0,0,0
12,109,8.92545e+19,54.203591,38.407537,47.501591,1,53.069993,37.198088,46.689693,1,92.301181,88.855654,88.919320
12,110,1.00274e+20,91.669693,16.646071,16.647752,1,89.962364,16.229440,16.231507,1,88.849660,15.966538,15.976673
12,111,6.12561e+19,89.601708,29.523584,29.526367,1,85.758444,27.290257,27.380783,1,88.034113,28.375824,28.400111
12,112,2.17504e+20,84.087978,35.807013,36.043916,1,82.649353,35.292094,35.640842,0,0,0,0
12,113,1.04693e+20,89.919482,4.967568,4.971881,1,92.055458,5.072035,5.072068,1,89.213094,4.856348,4.863679
12,114,3.41769e+19,87.413377,20.609143,20.640172,1,73.128587,15.334266,16.085895,0,0,0,0
12,115,1.14729e+20,83.881261,6.591710,6.659348,1,79.483946,6.074402,6.227346,1,83.954408,6.605757,6.672436
12,116,1.13787e+20,99.865961,20.189704,20.458821,1,100.372471,20.314718,20.616431,1,102.107534,20.723620,21.152960
12,117,8.49668e+19,57.490386,11.894494,14.247196,1,55.795817,11.327916,13.848757,1,58.912116,12.447393,14.669726
12,118,1.04211e+20,86.347052,39.004608,39.097311,1,74.084005,30.561789,31.837806,1,82.843046,36.391036,36.702485
12,119,3.65857e+19,71.114876,37.625684,39.838409,1,40.856879,13.822374,21.371889,0,0,0,0
12,120,7.13609e+20,102.439972,26.358353,26.940796,1,95.960025,24.143468,24.251117,1,112.361055,29.290395,31.575451
12,121,4.03253e+19,91.965046,7.831581,7.831761,1,94.892284,8.167863,8.182128,1,90.136591,7.625507,7.628056
12,122,4.96341e+19,47.598625,19.396456,26.451416,1,46.351438,18.427319,25.659408,1,41.844668,15.726110,23.798978
12,123,2.11721e+20,126.291906,19.972125,24.632613,1,92.227826,13.164745,13.168433,0,0,0,0
12,124,3.63284e+20,98.174688,30.659544,30.945508,1,101.783795,31.972836,32.619076,1,93.847401,28.659978,28.711671
12,125,1.03722e+20,127.945010,15.149288,19.054941,1,129.144229,15.189214,19.422589,1,124.926495,14.605201,17.674716
12,126,6.05092e+20,94.771684,15.190633,15.228071,1,94.744299,15.028716,15.065101,1,90.190690,14.025235,14.026075
12,127,2.2852e+19,99.709853,19.151490,19.393722,1,94.473720,17.752171,17.790701,1,106.380866,20.614884,21.424103
12,128,1.37781e+20,156.618654,17.978418,44.651064,1,75.708706,8.463280,8.809946,0,0,0,0
12,129,7.34574e+20,78.943358,36.640835,37.376886,1,76.321604,34.777603,35.846233,1,85.756997,41.318499,41.448728
12,130,3.70134e+19,96.980258,24.124783,24.280911,1,92.384415,22.399879,22.411754,1,98.918575,24.550987,24.820412
12,131,3.49049e+19,123.403166,18.118328,21.553620,1,91.338884,12.426937,12.427092,1,123.199861,17.819443,21.147457
12,132,7.71823e+20,140.214536,39.909429,62.126939,1,75.432487,17.924982,18.573428,1,155.692548,42.395121,102.549947
12,133,6.27865e+20,100.111467,31.748629,32.213297,1,103.946024,33.232470,34.191081,1,110.060478,35.591213,37.815007
12,134,2.0803e+20,68.670749,10.734876,11.642566,1,64.007495,9.545094,10.766294,1,70.597633,11.245816,12.029869
12,135,1.72253e+20,115.349184,36.531565,40.318678,1,76.585690,21.193241,21.841782,0,0,0,0
12,136,3.28066e+20,58.523067,37.909005,44.637824,1,57.176000,36.543080,43.683575,1,48.698010,28.811942,38.621195
12,137,1.48193e+20,135.344166,27.586004,39.041835,1,103.291821,20.543260,21.061259,1,137.391166,27.691388,40.681195
12,138,3.40622e+19,90.040698,34.704926,34.705369,1,84.232803,31.297070,31.477124,1,97.819817,38.779838,39.116887
12,139,3.13e+19,113.430259,39.834051,43.319380,1,102.860193,34.931734,35.781282,0,0,0,0
12,140,8.45196e+19,79.429256,39.064935,39.778425,1,47.247803,16.687063,22.916599,0,0,0,0
12,141,6.0431e+20,75.857456,37.488634,38.714595,1,77.445339,38.672318,39.667594,1,75.991375,37.636463,38.843752
12,142,7.21851e+19,72.277982,6.992624,7.408019,1,75.095632,7.318643,7.629537,0,0,0,0
12,143,2.23995e+19,155.223543,8.981491,20.867679,1,151.613387,8.937332,18.316431,0,0,0,0
12,144,3.22821e+20,90.059480,36.520480,36.520840,1,89.373256,36.075522,36.080426,1,96.405655,40.083055,40.312892
12,145,4.92094e+20,62.939989,30.461137,34.314305,1,39.109970,12.556319,20.164917,0,0,0,0
12,146,1.86663e+20,108.233130,33.288583,34.971585,1,115.278295,35.733553,39.407379,0,0,0,0
12,147,1.2991e+20,95.081478,24.497352,24.576953,1,86.790736,21.156870,21.202329,0,0,0,0
12,148,2.42987e+20,94.803349,11.806702,11.833090,1,94.401343,11.756879,11.777861,1,95.362164,11.899178,11.934258
12,149,9.77884e+19,88.876738,24.256765,24.266174,1,65.589597,14.462564,15.974361,0,0,0,0
12,150,1.9324e+20,76.420516,18.623415,19.211031,1,72.452994,16.997537,17.894795,1,73.338556,17.383190,18.209179
12,151,1.33466e+19,119.484772,23.181748,26.514055,1,94.854659,17.338424,17.384438,1,127.821222,24.547897,30.915480
12,152,1.55209e+20,103.049104,24.098478,24.690085,1,99.767733,23.093369,23.398292,1,105.393535,24.698292,25.561064
12,153,5.41564e+19,64.643883,26.085255,29.070081,1,58.946551,22.545681,26.570368,0,0,0,0
12,154,3.98217e+20,56.712959,16.977349,20.464199,1,52.850343,14.904756,18.877334,1,58.212618,17.645937,20.905174
12,155,1.73933e+19,156.766457,21.821940,54.846605,1,69.123521,8.309388,8.972813,0,0,0,0
12,156,5.92403e+20,90.156847,24.220269,24.220638,1,89.597832,24.036797,24.039625,1,93.671029,25.548526,25.589006
12,157,1.02612e+20,56.539889,32.656957,39.301890,1,43.457486,20.303506,29.768730,1,71.703118,48.148639,50.791098
12,158,2.24737e+19,113.987480,32.431005,35.385569,1,77.919709,20.403916,20.921335,0,0,0,0
12,159,3.08774e+20,100.165753,35.571233,36.100333,1,96.484194,33.799023,33.992692,1,103.089157,36.839325,37.772232
12,160,1.56198e+20,86.748868,37.842469,37.915372,1,80.205374,33.674185,34.207428,1,141.091691,66.654172,105.876570
12,161,6.59442e+19,132.424664,31.706074,42.590191,1,81.848209,18.737767,18.989021,0,0,0,0
12,162,3.29776e+19,157.252738,23.250074,59.645808,1,68.754291,8.655119,9.367324,0,0,0,0
12,163,1.88448e+19,92.877893,22.077007,22.095736,1,90.110576,21.140084,21.140684,1,101.510822,24.764900,25.233279
12,164,4.40162e+19,89.794633,30.312763,30.314336,1,84.491949,27.638958,27.787195,1,90.059288,30.318407,30.318877
12,165,3.16453e+18,141.111883,12.180078,18.930654,1,81.195247,7.795539,7.957379,0,0,0,0
12,166,2.23068e+19,129.111288,29.211488,37.459891,1,83.673728,15.918304,16.043005,1,127.703107,28.103436,35.343255
12,167,2.68939e+18,105.213568,13.392474,13.825225,1,112.307675,14.282423,15.356033,0,0,0,0
12,168,4.80367e+20,96.372278,35.679298,35.878084,1,79.716251,26.847560,27.325080,1,102.509045,38.379646,39.266509
12,169,3.32253e+18,116.363234,12.685249,14.042160,1,117.136935,12.781901,14.243452,0,0,0,0
12,170,7.31668e+18,84.820339,15.281278,15.364288,1,82.689589,14.732278,14.881273,1,88.785025,16.292692,16.302123
12,171,2.89985e+19,79.053298,14.662497,14.975901,1,76.485297,13.936681,14.385044,1,77.174220,14.170877,14.582304
12,172,1.47952e+20,101.550848,12.926567,13.135066,1,96.707290,12.120295,12.171925,1,101.236047,12.779795,12.972816
12,173,1.39976e+19,112.402722,8.599567,9.221215,1,111.855859,8.560060,9.144863,1,113.663866,8.637698,9.345075
12,174,5.64665e+20,98.242508,24.209321,24.377640,1,170.166587,3.820518,18.684972,0,0,0,0
12,175,3.37885e+19,125.021558,32.888782,40.018730,1,108.841897,28.074224,29.595290,1,173.887914,39.831711,372.204613
12,176,3.9163e+20,122.085499,4.656820,5.355343,1,112.300859,4.248542,4.496920,1,121.704118,4.528993,5.175795
12,177,5.08043e+18,100.478715,18.712897,18.986544,1,98.126018,18.167374,18.318303,0,0,0,0
12,178,3.77064e+19,92.563935,18.857330,18.868308,1,91.808853,18.664104,18.668150,1,91.360147,18.535965,18.537511
12,179,6.34803e+18,76.176488,16.782946,17.340831,1,76.393337,16.870240,17.413757,1,78.708924,17.661395,18.056669
12,180,1.23632e+19,126.359770,26.456118,32.692026,1,92.468955,18.072092,18.080790,1,136.724410,28.019393,40.642679
12,181,6.76708e+20,106.976785,21.220320,22.116930,1,101.394091,19.814113,20.166695,1,105.426516,20.737677,21.449470
12,182,2.55438e+20,98.842836,26.488935,26.776807,1,97.757435,26.123603,26.338050,1,109.078830,29.920483,31.590089
12,183,7.46976e+18,158.319436,28.163640,75.732255,1,72.538498,11.265548,11.874354,0,0,0,0
12,184,4.58414e+20,78.804874,17.045319,17.416712,1,78.868600,16.910657,17.275433,1,80.682625,17.533789,17.802169
12,185,8.07595e+18,96.268671,21.022513,21.127944,1,65.381572,11.128249,12.334190,0,0,0,0
12,186,3.00822e+19,90.566430,34.560557,34.560783,1,84.752527,31.428506,31.581424,1,143.519268,57.943772,97.164999
12,187,6.77293e+20,96.216084,28.182556,28.327745,1,59.224646,12.568293,14.750988,0,0,0,0
12,188,4.61832e+20,158.515770,20.804200,56.145990,1,42.136091,3.738474,5.861716,0,0,0,0
12,189,2.36197e+19,89.995371,26.021672,26.022457,1,62.768582,14.201236,16.075588,0,0,0,0
12,190,7.94849e+19,27.114232,25.967962,57.515526,1,27.051881,25.478351,56.556774,0,0,0,0
12,191,1.23961e+19,120.595688,23.389640,27.052651,1,98.436327,18.304895,18.475980,1,128.328662,24.720655,31.351985
12,192,6.88027e+20,92.875638,11.840811,11.847381,1,92.649095,11.817108,11.822188,1,93.379402,11.933237,11.943887
12,193,3.41692e+19,89.944982,20.619315,20.620499,1,85.374692,18.911644,18.990774,1,90.180035,20.473087,20.473544
12,194,8.28184e+20,57.306794,10.593741,12.835927,1,54.932511,9.722612,12.472576,1,57.341101,10.911559,13.503012
12,195,6.06257e+20,105.397758,13.615425,14.067223,1,102.643189,13.145484,13.427623,1,107.406580,13.843450,14.444845
12,196,1.0898e+20,90.234722,5.763026,5.765815,1,86.139024,5.295834,5.325542,1,90.244186,5.676121,5.678963
12,197,2.0649e+20,45.493586,17.476447,24.756288,1,43.238318,15.843944,23.398510,1,46.764486,18.238575,25.272892
12,198,5.19656e+20,174.299866,34.131210,339.371859,1,178.462924,0.001875,11.874501,0,0,0,0
12,199,4.22125e+19,97.191133,29.788948,29.998927,1,90.696540,27.094069,27.094317,1,100.659937,31.126857,31.633985
12,200,1.36724e+20,75.010742,15.334695,15.930126,1,61.174954,10.660517,12.280842,0,0,0,0
12,201,3.11868e+20,89.520283,26.093869,26.097266,1,91.717099,26.929830,26.936618,1,85.749815,24.506669,24.590136
12,202,7.30258e+20,88.241151,14.056269,14.070459,1,87.867629,13.988810,14.007380,1,90.317584,14.534734,14.535225
12,203,1.15548e+19,88.911737,22.790793,22.800113,1,81.959632,20.031352,20.262266,1,95.394066,24.884884,24.975894
12,204,3.07053e+20,153.685772,15.557355,34.373681,1,51.853439,3.785487,5.073812,0,0,0,0
12,205,9.95561e+20,72.690611,28.249031,29.654160,1,72.981960,28.447228,29.813842,1,75.928121,30.252987,31.241385
12,206,8.20523e+20,58.163141,15.231748,18.056217,1,57.729275,15.068513,17.950524,1,59.788784,16.022856,18.660410
12,207,8.2592e+20,91.263193,23.186792,23.188880,1,90.885356,23.066799,23.067329,1,97.373787,25.310362,25.496324
12,208,8.29738e+18,116.606065,12.474910,13.832788,1,124.026209,13.263743,15.841756,0,0,0,0
12,209,7.86861e+20,64.694005,4.183833,4.765119,1,61.786470,3.861663,4.554174,1,65.049058,4.316015,4.909936
12,210,9.3306e+20,101.314690,29.867333,30.415889,1,48.683356,8.615896,11.666808,0,0,0,0
12,211,1.55456e+20,106.770652,35.015370,36.510965,1,90.045533,27.831952,27.832523,1,113.994694,37.844630,41.335660
12,212,7.08859e+20,80.754271,25.584303,25.959199,1,82.945505,26.599529,26.831613,1,75.564925,23.275781,24.094303
12,213,3.59466e+19,59.772134,34.820564,40.437078,1,56.288254,31.480491,38.000931,1,167.950363,114.397056,546.892180
12,214,3.9015e+20,72.087086,22.942074,24.177184,1,71.459049,22.658518,23.967763,1,75.855354,24.849152,25.677944
12,215,4.90713e+20,68.732471,34.739303,37.358268,1,72.623302,37.464398,39.320483,0,0,0,0
12,216,9.75781e+19,82.853878,15.748565,15.898793,1,80.208566,14.909357,15.166383,1,83.831829,15.938070,16.054257
12,217,3.68021e+20,97.738400,31.808751,32.073628,1,93.809011,29.940739,29.993961,1,112.034860,37.537121,40.411834
12,218,2.19272e+19,96.148887,34.066440,34.241767,1,64.072950,17.558413,19.625564,1,99.653436,35.095502,35.564843
12,219,6.68941e+20,92.012297,30.698669,30.711214,1,91.929120,30.667274,30.678559,1,93.234616,31.259477,31.298654
12,220,6.29029e+19,48.044773,12.429786,16.899420,1,48.557991,12.583743,16.968563,1,42.881431,10.425918,15.542990
12,221,1.49904e+20,93.422270,38.004312,38.060598,1,85.629637,33.557862,33.671863,1,119.842690,51.921076,59.742423
12,222,1.37216e+19,90.911769,21.886883,21.887386,1,89.964335,21.447472,21.448533,1,88.171890,20.852482,20.870443
12,223,3.18566e+20,74.165432,17.147025,17.923366,1,71.360204,16.157170,17.169182,1,75.610871,17.650062,18.311705
12,224,5.65392e+19,103.335918,22.083059,22.638625,1,81.125387,15.618270,15.847235,1,99.974912,20.931787,21.211789
12,225,2.04224e+19,88.768007,23.188638,23.199164,1,76.741990,18.129025,18.673644,0,0,0,0
12,226,2.87132e+20,81.265859,22.585661,22.885013,1,77.656169,21.024295,21.570367,1,88.719187,25.523438,25.535585
12,227,6.15095e+20,119.367256,14.686803,16.717681,1,127.071910,15.574127,19.338119,0,0,0,0
12,228,1.63218e+20,93.523472,28.889064,28.932141,1,61.325143,14.230924,16.330932,0,0,0,0
12,229,2.31618e+20,117.319206,20.852244,23.363762,1,123.603653,21.889643,26.144748,1,117.553100,20.666362,23.202903
12,230,9.62318e+20,79.218916,20.646626,21.057900,1,79.545070,20.797392,21.187571,1,79.944849,20.988215,21.353197
12,231,3.05386e+19,151.309163,14.402744,29.580448,1,69.947510,6.037575,6.515053,0,0,0,0
12,232,2.4029e+20,139.603384,17.127504,26.186229,1,82.929772,9.066398,9.163802,1,137.300299,16.544222,24.173024
12,233,3.19348e+19,123.945657,29.194532,35.042508,1,90.639183,19.171113,19.171115,1,170.453922,35.398066,212.120009
12,234,4.42374e+19,72.684148,37.614543,39.467416,1,79.228001,42.637100,43.442996,0,0,0,0
12,235,3.49114e+20,96.893845,38.844890,39.103990,1,84.315224,31.299468,31.474806,0,0,0,0
12,236,1.08105e+20,112.061071,10.756441,11.526872,1,112.207482,10.789463,11.574006,1,114.078133,10.911580,11.863781
12,237,2.61371e+20,87.873331,28.976823,29.004915,1,87.484477,28.669121,28.706261,1,91.215049,30.412858,30.416112
12,238,8.47556e+19,103.052661,10.449973,10.665540,1,105.670475,10.797214,11.138325,0,0,0,0
12,239,9.37978e+19,100.395693,39.278454,39.887387,1,93.411841,35.492098,35.540690,1,103.077089,40.328586,41.343242
