Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
9,75,5.4268e+20,74.898934,13.520497,14.065074,1,69.824869,11.983116,12.848870,1,76.431019,13.861844,14.314466
9,76,9.53266e+18,102.738561,19.548053,19.948043,1,99.100048,19.196918,19.376045,0,0,0,0
9,77,4.46809e+20,90.264298,24.201700,24.201861,1,65.655679,14.238596,15.719945,0,0,0,0
9,78,6.66356e+19,98.503887,20.184433,20.377518,1,90.393037,17.783480,17.783732,1,101.289014,20.723073,21.089785
9,79,3.11954e+19,67.236291,13.141258,14.340486,1,64.739716,12.348196,13.753899,1,68.206594,13.468316,14.589991
9,80,2.52404e+19,90.083140,12.568621,12.569942,1,88.354688,12.219712,12.232153,1,92.695395,13.047657,13.054210
9,81,7.15743e+20,126.726298,31.048093,38.588105,1,122.191207,29.867297,35.166813,1,129.275661,31.462458,40.479702
9,82,4.87704e+19,71.794626,26.330991,27.785229,1,69.733352,25.080588,26.810627,1,76.920979,29.179797,30.004202
9,83,1.7751e+19,86.442055,27.604307,27.670787,1,83.281883,26.030080,26.234390,1,79.496209,24.303290,24.755410
9,84,4.31422e+19,59.450653,36.938547,43.053795,1,56.808756,33.960931,40.759503,0,0,0,0
9,85,5.51779e+19,92.879436,37.612234,37.649877,1,73.058822,26.169047,27.420447,1,97.421727,40.193687,40.506658
9,86,2.88513e+19,89.721591,29.677277,29.679278,1,78.608589,23.823437,24.343366,0,0,0,0
9,87,3.78269e+19,69.777475,26.154933,27.947723,1,67.101262,24.539872,26.724682,1,170.888790,67.726689,426.448379
9,88,2.22085e+19,31.857831,9.337088,18.023287,1,30.939757,8.915579,17.686111,0,0,0,0
9,89,2.29379e+20,150.299577,19.054220,37.753105,1,12.831738,0.786807,5.205316,0,0,0,0
9,90,4.8115e+20,58.176671,6.017132,7.269378,1,60.046080,6.114034,7.215616,0,0,0,0
9,91,8.41514e+19,97.165099,13.762802,13.847278,1,92.474442,12.601030,12.605700,1,91.894725,12.481195,12.482987
9,92,2.4017e+20,41.185743,19.111506,29.343816,1,39.394008,17.645888,28.143140,0,0,0,0
9,93,3.10669e+20,79.738808,38.011023,38.665617,1,79.265474,37.590988,38.298994,1,81.934682,39.537910,39.961766
9,94,3.07563e+19,76.999718,23.844336,24.519245,1,65.005407,17.810882,19.746843,1,74.795783,22.461719,23.332450
9,95,4.19491e+20,85.945189,11.690225,11.737965,1,79.194126,10.247030,10.478007,1,86.964447,11.796085,11.826947
9,96,1.34244e+20,89.324164,16.678360,16.683256,1,94.890422,17.988223,18.037410,0,0,0,0
9,97,4.83077e+20,29.683372,23.648677,48.146644,1,29.659625,23.671239,48.227427,0,0,0,0
9,98,3.09035e+20,74.869501,31.729673,32.923947,1,73.960892,31.146765,32.466575,1,89.581902,41.270749,41.273798
9,99,4.79878e+20,129.713252,17.834800,22.981875,1,84.456924,9.975369,10.048999,1,124.186238,16.686791,20.007321
9,100,5.54504e+20,92.565318,22.758392,22.773138,1,92.412951,22.657641,22.670201,1,98.953327,24.819954,25.095385
9,101,7.30318e+19,73.646364,32.340365,33.763619,1,72.029334,31.230686,32.898331,1,109.196675,56.379621,59.629425
9,102,7.50784e+20,34.729170,26.555556,46.907190,1,28.507299,17.168228,36.344431,0,0,0,0
9,103,4.34517e+18,89.974631,6.569926,6.573059,1,83.515134,5.757914,5.821167,0,0,0,0
9,104,2.50154e+19,116.361953,16.100246,17.870482,1,113.721852,15.678932,17.038843,1,118.218839,16.264366,18.351478
9,105,1.07702e+19,59.237056,10.583130,12.437847,1,57.706094,10.139007,12.123485,1,62.596175,11.614726,13.188951
9,106,9.06787e+20,89.888839,29.563262,29.564382,1,89.420773,29.356039,29.360243,1,93.909899,31.413365,31.473614
9,107,8.82867e+19,84.489571,27.560645,27.710570,1,79.733595,25.166067,25.616053,1,93.058741,31.384017,31.417875
9,108,6.91653e+20,73.864710,25.534733,26.703718,1,71.920163,24.845105,26.273172,0,0,0,0
9,109,9.0699e+20,118.738994,14.103246,15.975880,1,118.088549,14.023529,15.789991,1,119.705676,14.128056,16.152517
9,110,6.04303e+19,69.927297,19.991958,21.359218,1,68.851388,19.426288,20.907871,1,67.446703,18.888565,20.537153
9,111,1.08282e+20,109.937437,29.140901,30.914048,1,60.314365,13.038012,15.143589,0,0,0,0
9,112,4.53511e+20,96.285737,16.619079,16.698596,1,94.348952,16.016037,16.048217,1,93.482646,15.801520,15.819768
9,113,8.43938e+20,76.002711,13.030803,13.481189,1,78.861466,13.603765,13.905970,1,71.721631,11.802031,12.497168
9,114,9.12783e+19,90.045094,22.031480,22.032259,1,91.003270,22.317872,22.318666,1,86.323219,20.734638,20.791410
9,115,1.26547e+20,24.005762,22.757079,56.387381,1,24.006865,22.756880,56.384460,0,0,0,0
9,116,1.08985e+19,114.535059,26.956260,29.342540,1,42.693916,11.371435,17.461807,0,0,0,0
9,117,1.81881e+20,100.138847,18.273998,18.527749,1,100.574921,18.396165,18.676216,1,99.462263,18.102822,18.318935
9,118,4.03574e+19,102.313247,20.208494,20.636976,1,107.766836,21.514414,22.521829,1,99.930542,19.569056,19.829063
9,119,6.76634e+19,88.611161,29.711641,29.726144,1,89.496022,30.102139,30.105850,1,87.848117,29.330227,29.359474
9,120,7.01914e+20,118.885387,25.030792,28.422466,1,98.591590,19.517554,19.696077,1,121.162401,25.224295,29.298200
9,121,1.99582e+19,92.193425,17.190361,17.193834,1,59.665624,10.345171,12.175067,0,0,0,0
9,122,1.93732e+19,88.462422,30.729543,30.747202,1,84.033316,28.529701,28.708600,1,106.823673,39.549104,41.252456
9,123,7.36225e+20,120.421155,11.672204,13.401504,1,125.570503,12.154076,14.778711,1,116.371080,11.171105,12.356140
9,124,5.02498e+18,95.100313,14.423210,14.463813,1,85.820892,12.243390,12.292575,1,93.892354,13.932553,13.952409
9,125,2.44491e+19,121.678440,39.697307,46.461212,1,107.849633,34.988384,36.661409,0,0,0,0
9,126,7.77214e+19,90.166273,14.567406,14.568266,1,70.757157,9.629967,10.272689,0,0,0,0
9,127,4.28007e+19,85.521846,27.373900,27.474131,1,85.044651,27.123906,27.243760,1,94.061777,31.230716,31.295782
9,128,1.59834e+19,105.942258,15.674039,16.240264,1,111.159515,16.352156,17.451602,0,0,0,0
9,129,2.53678e+19,91.634299,26.957013,26.962969,1,93.265707,27.406488,27.440270,1,83.920065,23.598500,23.754397
9,130,5.27926e+19,109.143906,22.474552,23.698253,1,103.165383,20.934082,21.438075,1,113.769053,23.340403,25.386953
9,131,2.07965e+19,101.229333,15.902354,16.173446,1,90.991615,13.398565,13.398594,1,99.100017,15.114026,15.275338
9,132,3.78204e+19,89.775808,36.969890,36.971496,1,85.725121,34.148961,34.259766,1,90.354172,36.898498,36.898509
9,133,5.88278e+20,76.864700,26.578148,27.339955,1,77.086847,26.705192,27.445002,1,85.568557,31.137528,31.247149
9,134,3.32077e+20,90.510870,20.756081,20.756094,1,95.249612,22.154923,22.230094,1,88.378539,19.979011,19.993989
9,135,1.30147e+20,67.935016,31.949843,34.599040,1,48.492957,17.318418,23.393003,1,58.593380,24.436303,28.815511
9,136,5.05754e+19,103.122611,15.204058,15.566147,1,97.343007,13.821804,13.911636,1,103.299632,14.938708,15.304188
9,137,2.29833e+20,83.312320,29.851182,30.079826,1,82.179539,29.251846,29.554632,1,86.315444,31.421566,31.500175
9,138,1.31412e+20,89.482434,23.594258,23.597875,1,62.607302,12.927078,14.664587,0,0,0,0
9,139,5.14009e+20,99.153232,20.982205,21.147020,1,85.911015,19.438592,19.554424,0,0,0,0
9,140,9.77256e+19,86.934178,23.180934,23.225733,1,84.968563,22.314135,22.418951,1,91.044381,24.618912,24.620169
9,141,1.80962e+19,93.079469,29.804052,29.837046,1,88.086230,27.470123,27.492877,1,94.875553,30.531576,30.626018
9,142,1.9186e+20,35.091891,19.213300,33.708133,1,33.803849,17.879468,32.438398,1,29.781046,14.743226,30.035708
9,143,2.43712e+19,137.993556,25.914712,38.492209,1,63.999067,8.891145,9.996458,1,171.583613,28.241011,191.536185
9,144,1.36707e+19,105.467231,34.150725,35.379145,1,87.502601,26.075456,26.109756,1,165.435406,50.169490,198.732603
9,145,4.4171e+20,80.282604,35.010563,35.555443,1,79.836770,34.742218,35.332920,1,90.090587,41.409039,41.409265
9,146,4.64437e+19,148.935092,14.208432,27.198608,1,129.147354,12.867259,16.427462,0,0,0,0
9,147,7.81842e+20,56.681465,28.299387,34.008856,1,53.784670,25.606390,31.896963,1,64.277168,34.493683,38.392472
9,148,3.57814e+20,107.348802,23.181596,24.224798,1,82.383088,15.615420,15.782444,0,0,0,0
9,149,2.63609e+19,85.003526,37.293297,37.453787,1,70.962652,28.074258,29.769091,1,89.675110,40.375355,40.377659
9,150,8.52578e+19,74.495633,34.009178,35.349561,1,73.504150,33.249284,34.736372,1,82.907776,39.942478,40.275830
9,151,2.52064e+19,165.115605,16.009927,61.385207,1,75.941297,6.999381,7.282551,0,0,0,0
9,152,1.40976e+20,77.924153,30.898220,31.641136,1,73.471133,28.022083,29.290402,1,75.293598,29.154695,30.195681
9,153,6.19896e+18,121.627736,23.165284,27.078590,1,93.780154,16.852215,16.876481,1,117.046114,22.133716,24.745975
9,154,3.95994e+19,102.959852,36.518496,37.426006,1,74.393338,22.706436,23.634324,1,174.141844,55.885224,545.523671
9,155,2.62434e+19,81.084945,36.665680,37.148261,1,67.595400,27.392159,29.717704,1,109.657816,55.576682,58.940145
9,156,5.6689e+19,129.122756,22.680258,29.041982,1,65.303628,8.242625,9.183951,1,128.234464,22.071212,27.913977
9,157,2.53715e+20,85.653859,33.145113,33.256732,1,84.010348,32.170755,32.369263,1,172.719301,63.398237,498.673007
9,158,5.88951e+18,152.288899,21.494069,45.820188,1,62.482024,7.217650,8.251129,0,0,0,0
9,159,9.01344e+19,54.535637,18.335851,22.676472,1,55.861497,19.064518,23.189652,0,0,0,0
9,160,4.50404e+20,98.726346,28.302789,28.600436,1,97.677919,27.923016,28.146043,1,103.821761,30.129444,30.973096
9,161,8.94685e+18,90.685838,20.323165,20.323201,1,93.518002,21.134572,21.162860,1,91.695306,20.564000,20.567958
9,162,2.16485e+19,64.846309,14.370763,15.973926,1,63.978845,14.079568,15.769232,1,64.947510,14.499599,16.102550
9,163,8.34307e+18,80.940732,17.782284,18.040176,1,79.403143,16.911860,17.244177,0,0,0,0
9,164,1.1524e+19,83.258535,17.439909,17.586303,1,83.625910,17.516130,17.648742,1,85.426461,18.075706,18.150682
9,165,7.12119e+20,115.339323,24.321665,26.754864,1,105.366193,22.509759,23.254306,0,0,0,0
9,166,6.9557e+20,72.611698,27.519497,28.900664,1,72.488139,27.435978,28.833117,1,77.682543,30.511977,31.275216
9,167,2.92065e+19,119.525555,33.518110,38.401867,1,101.910211,27.441147,28.001294,1,118.377297,32.910131,37.291717
9,168,6.0441e+20,140.024304,6.843059,10.412232,1,64.887088,2.501652,8.628934,1,83.454918,9.592390,12.212582
9,169,6.9179e+20,104.498548,10.367200,10.638419,1,106.131869,10.531757,10.886220,0,0,0,0
9,170,1.94969e+20,74.991983,14.211318,14.776537,1,74.294991,14.023523,14.633700,1,72.857876,13.693451,14.402679
9,171,4.91056e+19,105.528781,24.673422,25.552956,1,104.461545,24.215887,24.957057,1,101.856144,23.405743,23.874460
9,172,2.663e+19,89.509302,31.870441,31.873950,1,83.375043,28.608038,28.824272,1,86.713985,30.336359,30.398460
9,173,2.87214e+19,76.471076,30.818701,31.748781,1,45.459675,12.061969,17.127619,0,0,0,0
9,174,6.07913e+20,164.358383,26.864431,98.922262,1,33.439195,2.769116,5.332603,0,0,0,0
9,175,4.59031e+19,44.883392,33.201681,47.303381,1,41.514956,29.198340,44.335449,0,0,0,0
9,176,1.87011e+20,100.280653,29.333839,29.749142,1,96.882961,28.044538,28.207141,1,100.887602,29.380262,29.852038
9,177,1.87964e+19,81.454122,22.118476,22.397888,1,81.193120,22.010219,22.304834,1,78.766704,21.075436,21.527906
9,178,7.13396e+19,104.374482,6.757585,6.919433,1,101.039719,6.487124,6.567476,1,104.890304,6.735962,6.911071
9,179,7.92219e+20,63.001005,23.365524,26.369748,1,64.247527,24.123035,26.921902,0,0,0,0
9,180,1.76566e+19,99.671832,7.891570,7.942937,1,72.118508,5.705621,6.150598,0,0,0,0
9,181,6.1134e+19,126.896614,39.225597,48.898835,1,106.821130,32.150847,33.527881,1,153.626879,45.444632,101.898496
9,182,1.60876e+19,135.586029,9.757633,13.714036,1,131.380651,9.522428,12.494380,0,0,0,0
9,183,2.9784e+20,74.714361,31.611799,32.842575,1,77.145757,33.134290,34.045722,0,0,0,0
9,184,4.56737e+20,94.312347,24.339541,24.394367,1,94.606677,24.442729,24.506632,1,96.785202,25.180342,25.334918
9,185,1.61065e+20,94.814188,29.093572,29.180411,1,94.395467,28.848547,28.918961,1,98.238790,30.414759,30.703615
9,186,2.46924e+19,89.406521,29.923105,29.927460,1,85.567635,27.710428,27.809818,1,88.316559,29.032018,29.051139
9,187,2.48277e+19,62.386466,20.342669,23.108396,1,62.591979,20.453911,23.189535,0,0,0,0
9,188,1.5275e+20,74.473901,39.061412,40.625962,1,75.085392,39.547358,41.007747,0,0,0,0
9,189,4.04187e+20,78.454061,36.649264,37.447589,1,77.465499,35.896892,36.818377,1,83.148848,39.920065,40.231697
9,190,3.65477e+20,97.192891,25.559670,25.737089,1,99.690213,26.413230,26.760954,1,94.452765,24.572611,24.631736
9,191,9.8096e+19,79.562393,18.411055,18.759062,1,78.595282,18.094657,18.500909,1,78.806225,18.206020,18.600080
9,192,5.52974e+20,103.923926,39.856909,41.014375,1,95.871011,35.439812,35.606663,1,164.513657,58.969307,220.129257
9,193,4.8474e+19,56.476233,19.410010,23.421369,1,56.941139,19.658193,23.591309,1,59.460335,21.143934,24.672769
9,194,3.6604e+19,78.202329,34.935179,35.732680,1,54.575904,18.644175,23.026716,1,151.987207,76.992467,163.542935
9,195,3.77454e+19,134.843693,18.497002,25.886087,1,113.355551,15.599819,16.905481,1,134.430840,18.301112,25.429729
9,196,9.89234e+20,64.259578,36.986500,41.186307,1,59.395396,32.282232,37.659722,1,85.205770,56.792144,57.013665
9,197,1.74474e+18,92.369461,5.594689,5.594690,1,86.445765,5.042361,5.072017,1,150.061318,9.114148,17.857321
9,198,2.67488e+19,56.022245,14.737814,17.944808,1,53.559080,13.603760,17.098172,1,58.306859,15.732737,18.647412
9,199,5.09622e+19,85.083434,27.507671,27.627186,1,81.382706,25.572370,25.895430,1,90.074700,29.642687,29.643126
9,200,9.25942e+20,93.251106,17.133783,17.151197,1,93.007584,17.095045,17.109275,1,98.176450,18.347491,18.508225
9,201,4.42955e+19,91.034923,31.043582,31.045604,1,89.593862,30.213319,30.216244,1,86.471551,28.716649,28.784645
9,202,1.88621e+19,161.935408,35.610711,113.904513,1,73.017480,14.558584,15.318746,0,0,0,0
9,203,2.94738e+18,100.358713,9.802431,9.923891,1,90.647518,8.340775,8.342024,1,100.983255,9.701156,9.838751
9,204,1.4148e+20,90.542368,30.266715,30.266839,1,89.396940,29.672778,29.677201,1,92.260336,31.003758,31.020650
9,205,2.99032e+20,88.773501,28.963372,28.976654,1,88.145628,28.692085,28.716585,1,90.656690,29.800517,29.800637
9,206,7.39191e+19,93.968925,39.337647,39.418781,1,82.395006,32.463318,32.778855,1,172.849615,68.210071,546.383833
9,207,4.20757e+18,92.344806,8.010687,8.011703,1,93.442696,8.081063,8.086106,1,89.755084,7.643606,7.647155
9,208,2.52167e+19,77.803973,3.952220,4.093069,1,75.592049,3.748553,3.928652,1,77.232263,3.924609,4.076040
9,209,4.28369e+20,99.992066,20.754244,21.039104,1,83.814612,15.796527,15.912306,0,0,0,0
9,210,6.02254e+19,108.086933,20.886873,21.907896,1,83.018003,14.176299,14.308230,1,103.361210,19.352639,19.844328
9,211,9.53869e+19,82.220274,28.785550,29.091715,1,49.461693,11.881932,15.869285,1,81.750917,28.241091,28.576998
9,212,2.65069e+20,91.889794,17.050572,17.054263,1,96.983243,18.238406,18.350471,1,85.407387,15.301114,15.368470
9,213,4.80828e+20,75.286779,31.451178,32.580956,1,73.053250,30.035783,31.472790,1,90.589872,40.930590,40.930999
9,214,8.41323e+19,53.979360,31.706947,39.359595,1,53.477222,31.113476,38.876882,1,57.333457,34.877152,41.569129
9,215,3.31298e+20,109.848397,20.934193,22.184476,1,104.960957,19.605309,20.240337,1,106.264679,19.859209,20.629311
9,216,2.25776e+19,80.794835,29.378192,29.794780,1,78.127107,27.319480,27.959773,1,78.754516,27.704357,28.287424
9,217,5.0652e+19,83.484301,24.021443,24.204567,1,78.129007,21.664256,22.186438,1,87.274540,25.474842,25.515468
9,218,6.89891e+20,69.590290,5.416636,5.857345,1,69.545157,5.393335,5.834375,1,68.559307,5.351634,5.831566
9,219,4.40059e+20,108.851540,31.356634,33.050771,1,109.783071,31.686330,33.586057,1,102.357334,29.073472,29.710097
9,220,3.72425e+20,142.073706,28.771521,46.540516,1,94.298098,18.253034,18.289924,1,149.206544,29.497088,57.265419
9,221,1.38073e+20,59.740303,22.921737,26.672563,1,63.407030,25.109691,28.196202,0,0,0,0
9,222,2.77673e+20,105.605643,12.308956,12.724220,1,109.548525,12.830890,13.544174,1,105.686902,12.235498,12.652705
9,223,5.90123e+19,120.445594,15.578788,17.952480,1,115.695136,14.789764,16.316475,1,121.227338,15.454965,17.951747
9,224,1.89941e+20,115.335877,28.949904,31.934451,1,72.592609,14.490263,15.251270,1,109.318788,26.516667,28.027856
9,225,8.03087e+20,54.889533,17.198520,21.167135,1,54.218452,16.858572,20.927699,1,55.867659,17.792806,21.633618
9,226,5.00977e+20,103.305550,17.216071,17.641842,1,100.103210,16.524017,16.747674,1,106.499625,17.794686,18.497025
9,227,2.60924e+20,154.213221,37.994914,86.834570,1,45.111820,7.118416,10.293411,0,0,0,0
9,228,5.44124e+17,78.752980,5.649811,5.803685,1,94.002740,5.178767,5.181262,0,0,0,0
9,229,2.25742e+18,85.341544,12.250733,12.309633,1,88.959701,12.792694,12.800123,0,0,0,0
9,230,2.465e+19,112.529792,32.458224,35.056936,1,74.096333,17.576754,18.334925,1,131.170362,37.534428,49.686595
9,231,5.54388e+19,88.968020,38.585538,38.596251,1,83.200006,34.831935,35.104881,1,171.492630,71.971364,485.069902
9,232,5.13432e+20,92.794130,25.165538,25.185895,1,89.848454,24.040112,24.041731,1,94.015759,25.571937,25.620656
9,233,5.64076e+20,119.336443,33.557118,38.334108,1,48.089006,8.010448,11.022057,1,118.454119,32.823818,37.181303
9,234,8.80252e+20,107.611810,30.675028,32.118013,1,107.931090,30.814997,32.321376,1,120.875889,34.943293,40.588988
9,235,2.17103e+19,122.596527,20.564204,24.271473,1,117.711932,19.733851,22.177980,1,124.525328,20.770535,25.062740
9,236,2.60697e+20,43.109389,19.027647,28.057328,1,43.077005,19.009700,28.048120,1,50.152611,24.287686,31.802330
