Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
6,114,5.64949e+20,123.743208,29.556990,35.408158,1,117.996496,28.129053,31.748312,1,131.045746,31.113900,41.076243
6,115,6.36574e+19,99.851324,31.394795,31.828904,1,92.988142,28.518629,28.547279,1,115.464485,37.407012,41.332700
6,116,1.07725e+19,92.872875,21.708191,21.725799,1,92.068564,21.454783,21.462097,1,91.733566,21.343253,21.347611
6,117,1.51563e+20,126.957704,28.530275,35.485188,1,88.212578,18.059413,18.079561,1,120.852119,26.756895,30.995621
6,118,2.48334e+20,40.392580,10.794363,16.939745,1,30.850885,6.464521,13.007092,1,37.285829,9.333715,15.722074
6,119,2.92525e+20,77.731272,32.138165,32.934082,1,78.544587,32.539092,33.242214,1,71.087065,28.003818,29.672208
6,120,1.63581e+20,94.427314,37.731187,37.827399,1,102.690142,42.004353,43.006270,0,0,0,0
6,121,8.59883e+19,90.574717,30.944579,30.944774,1,87.184431,29.107042,29.152772,1,87.617502,29.325554,29.359953
6,122,4.7647e+19,41.212396,18.158926,27.798218,1,40.554170,17.604820,27.319648,1,48.380314,23.471464,31.581273
6,123,1.84181e+19,140.686457,25.432985,39.880085,1,95.014374,16.460812,16.506565,0,0,0,0
6,124,3.57618e+19,72.791290,31.754011,33.304818,1,72.554360,31.341091,32.915813,1,158.082091,77.892743,208.174431
6,125,5.49358e+20,102.061759,28.938020,29.530151,1,97.635225,27.306900,27.513577,1,105.573858,29.979920,31.042579
6,126,1.97381e+20,145.434707,35.639720,62.508862,1,77.754693,16.145658,16.569146,1,138.778717,33.602215,50.749429
6,127,8.98308e+20,55.095006,35.366748,43.277922,1,52.618660,32.251285,40.754628,1,66.598051,47.927310,52.317949
6,128,3.31846e+19,98.290573,39.255067,39.640094,1,82.227026,30.007854,30.314996,1,117.480383,48.679778,54.764000
6,129,9.14285e+18,131.298915,16.314807,21.536425,1,116.288010,14.527072,16.102522,1,130.330349,16.099312,20.945128
6,130,4.33659e+19,105.625582,33.926516,35.140811,1,74.744590,20.583441,21.423595,0,0,0,0
6,131,3.55244e+20,100.408870,25.220362,25.600804,1,98.123261,24.478886,24.694998,1,99.846232,24.997301,25.331850
6,132,9.21935e+18,82.822869,11.896004,12.024359,1,76.776490,10.480718,10.828097,1,82.274558,11.691935,11.835755
6,133,4.4579e+19,90.090822,29.306420,29.306826,1,86.555021,27.586774,27.649529,1,93.310877,30.680634,30.720972
6,134,1.57353e+19,97.635627,28.962319,29.195278,1,93.122906,26.960950,26.990870,1,100.014577,29.718346,30.143478
6,135,1.05501e+20,77.474706,37.004281,37.955209,1,76.478306,36.232110,37.317778,1,83.146442,41.119106,41.441651
6,136,3.93194e+19,162.014534,28.554033,91.808636,1,28.202275,2.353609,5.387080,0,0,0,0
6,137,1.00602e+20,27.279075,28.629287,62.860721,1,24.909551,24.782566,59.279004,0,0,0,0
6,138,3.2033e+20,100.431698,37.946237,38.524664,1,98.426635,36.971242,37.327463,1,98.691250,37.045086,37.426596
6,139,2.07892e+20,81.630423,33.285407,33.676896,1,79.083206,31.742130,32.370425,1,95.096766,41.139803,41.284035
6,140,1.62801e+19,88.934962,14.219350,14.227167,1,87.377472,13.868253,13.893826,1,90.429203,14.543758,14.544090
6,141,4.14882e+19,62.308377,22.339765,25.398888,1,59.897028,21.026996,24.490949,0,0,0,0
6,142,4.01894e+19,108.641703,39.759448,41.868338,1,107.633312,39.241128,41.088809,0,0,0,0
6,143,3.03826e+20,108.768409,24.119760,25.406051,1,105.175285,22.962556,23.737957,1,107.699211,23.591038,24.699175
6,144,3.26249e+20,31.588250,37.845061,72.576744,1,33.334305,41.187581,75.257519,0,0,0,0
6,145,1.71356e+20,76.625743,19.954372,20.560542,1,77.876099,20.439806,20.951281,1,77.900961,20.494153,21.004821
6,146,1.8312e+20,59.655112,38.065061,44.255580,1,62.772597,41.209131,46.473911,0,0,0,0
6,147,4.57884e+19,92.669265,35.673773,35.703756,1,76.071381,26.311571,27.159004,1,97.108201,37.863886,38.132736
6,148,5.66974e+20,71.418213,36.696989,38.786655,1,73.396430,38.195284,39.920491,1,89.595717,51.268363,51.271558
6,149,9.75764e+20,46.368074,38.039454,52.782790,1,44.791925,35.858142,51.135351,1,54.040737,48.464602,60.046910
6,150,7.93461e+19,67.678356,39.995698,43.380308,1,64.880877,37.214889,41.264936,0,0,0,0
6,151,1.21358e+20,59.196839,31.644711,36.967305,1,58.607263,31.137727,36.605704,1,65.650090,37.265108,40.998962
6,152,2.03213e+19,108.824820,21.438900,22.577378,1,105.928362,20.767308,21.535526,1,115.619027,22.864982,25.254600
6,153,4.77729e+20,62.811663,12.948714,14.686658,1,60.149084,12.071420,14.062325,1,62.269709,12.852640,14.652619
6,154,1.95116e+19,91.313865,15.460638,15.461179,1,78.083829,12.078832,12.394257,1,93.597798,15.810184,15.828883
6,155,1.16313e+20,85.153810,32.078519,32.212356,1,80.219127,29.119196,29.586061,0,0,0,0
6,156,1.74652e+20,53.369544,33.059478,41.344775,1,49.321309,28.687780,38.000300,1,64.229621,44.515910,49.529225
6,157,9.58175e+18,71.342691,19.421271,20.567103,1,65.657155,16.654144,18.370973,0,0,0,0
6,158,1.97585e+20,75.675228,23.366777,24.169162,1,74.790870,22.976734,23.866639,1,79.492098,25.193772,25.661853
6,159,4.96503e+19,33.542128,13.541582,24.845008,1,31.348924,12.051374,23.530855,0,0,0,0
6,160,3.26523e+19,61.426360,27.188738,31.073904,1,61.028173,26.930287,30.898733,1,60.246792,26.494427,30.637540
6,161,3.22116e+20,90.952389,24.314600,24.315457,1,91.216984,24.254858,24.256906,1,91.442628,24.335082,24.338582
6,162,2.69349e+20,52.533509,35.144461,44.512231,1,51.060879,33.583534,43.421947,0,0,0,0
6,163,8.18609e+19,60.515085,8.523002,9.915259,1,57.222871,7.693837,9.291798,1,61.762378,8.821512,10.130953
6,164,6.27241e+20,88.024631,34.906871,34.935098,1,87.362839,34.556102,34.602528,1,98.782063,40.923620,41.378676
6,165,2.23749e+20,41.929197,24.146218,36.435728,1,42.242143,24.482210,36.714587,0,0,0,0
6,166,2.77647e+20,52.759952,25.214732,31.825357,1,52.412516,24.818221,31.474161,1,49.072541,22.426788,29.857404
6,167,7.06547e+20,52.480994,27.893958,35.325302,1,53.532030,28.752779,35.904648,1,58.189115,32.963545,38.916801
6,168,8.97296e+19,68.180621,34.353106,37.088462,1,63.964728,30.737490,34.311684,1,72.831233,37.818561,39.647550
6,169,5.23225e+19,101.661035,38.009701,38.749732,1,105.924538,39.963041,41.472983,0,0,0,0
6,170,1.48752e+19,133.814354,6.842448,9.292750,1,154.186332,7.485963,16.779185,1,134.384443,6.737672,9.234172
6,171,1.37419e+20,93.504434,7.862083,7.867091,1,94.026498,7.922903,7.930932,1,92.614711,7.756217,7.757737
6,172,5.03265e+19,111.842967,26.033176,27.959527,1,96.310032,21.433282,21.540774,1,118.792152,27.581990,31.353066
6,173,4.20331e+20,137.532069,37.176456,54.681351,1,94.869230,25.509684,25.574667,0,0,0,0
6,174,5.14149e+20,120.006010,26.853349,30.882803,1,117.385159,26.204939,29.398854,1,116.401559,25.852907,28.754756
6,175,6.61805e+19,65.398765,27.529700,30.377178,1,71.125218,31.178091,33.023834,0,0,0,0
6,176,7.69989e+20,92.381253,22.149345,22.160563,1,100.877993,24.694680,25.106059,0,0,0,0
6,177,4.77877e+20,98.493572,37.691869,38.042231,1,89.319115,33.266741,33.277824,0,0,0,0
6,178,1.04031e+20,19.130538,13.991005,43.290074,1,21.739905,16.139894,44.095476,0,0,0,0
6,179,1.62407e+19,65.452719,28.015646,31.012918,1,60.332970,25.927526,30.106073,0,0,0,0
6,180,3.88577e+20,49.685676,28.663233,37.762361,1,50.084515,28.731150,37.628647,0,0,0,0
6,181,1.94761e+20,96.557189,31.866603,32.053796,1,97.718466,32.256936,32.525046,1,91.510180,29.467588,29.473185
6,182,6.09779e+19,94.034032,39.411700,39.494791,1,60.949340,19.260628,22.154537,1,131.344081,58.411872,77.612783
6,183,1.10405e+20,87.396862,34.933187,34.982197,1,82.435736,31.934730,32.250862,1,98.689789,40.919469,41.355499
6,184,3.3684e+20,88.417084,36.973032,36.993219,1,87.108555,35.989985,36.046527,1,91.059985,38.345888,38.349270
6,185,2.80912e+19,93.135200,34.815169,34.856964,1,76.663265,25.503587,26.258682,1,94.878849,35.153650,35.264961
6,186,8.44213e+20,109.387826,17.537683,18.466539,1,107.631871,17.256542,17.994608,0,0,0,0
6,187,4.27583e+20,108.045157,37.665881,39.524187,1,51.104953,10.525466,13.746694,0,0,0,0
6,188,9.49067e+19,126.871391,30.241257,37.624279,1,90.620494,19.872504,19.872516,1,130.640215,30.606677,40.131724
6,189,3.99413e+19,115.391670,25.194633,27.794482,1,97.792850,20.264139,20.426619,1,118.387664,25.591227,28.981709
6,190,9.54556e+19,103.122397,39.850457,40.869423,1,95.503251,35.972265,36.118769,1,123.011987,49.023868,58.322961
6,191,2.61764e+20,63.762291,39.335243,43.952879,1,62.813672,38.257283,43.112101,1,156.329422,118.409049,294.475839
6,192,7.84577e+20,76.280845,28.099283,28.989814,1,79.976581,30.082406,30.596230,0,0,0,0
6,193,9.40771e+20,70.558622,27.675240,29.420226,1,71.956152,28.432367,29.969125,1,72.246479,28.672100,30.170820
6,194,2.28302e+19,87.436159,39.569345,39.618457,1,70.331168,27.910349,29.711902,1,87.239473,39.211564,39.267277
6,195,7.93088e+19,113.128080,36.841882,39.956635,1,94.407083,29.514073,29.583593,0,0,0,0
6,196,3.84125e+19,81.567477,25.521995,25.837848,1,76.156152,22.870280,23.615057,1,94.879216,31.358850,31.453272
6,197,2.28583e+20,103.271155,28.398310,29.128661,1,99.611613,27.077680,27.428401,1,108.412449,30.044944,31.596711
6,198,2.8126e+20,116.258742,12.031871,13.318556,1,114.996168,11.881930,13.017531,1,115.322469,11.834794,12.999102
6,199,5.0185e+19,89.523530,34.970326,34.973770,1,91.080845,35.816713,35.819871,1,118.448978,50.191503,56.976981
6,200,1.47821e+20,102.810878,22.090698,22.609902,1,102.677310,22.057350,22.564272,1,109.695152,23.849029,25.259890
6,201,2.11737e+20,169.978304,22.958192,127.251871,1,174.723872,0.003652,7.572184,0,0,0,0
6,202,3.71481e+20,52.570366,32.430971,41.052909,1,51.533113,31.956642,41.036695,0,0,0,0
6,203,1.00049e+19,98.460272,6.244178,6.286040,1,99.912581,6.373904,6.438327,1,98.736727,6.250402,6.295943
6,204,9.13171e+19,66.680678,31.785563,34.718141,1,62.580077,28.687744,32.444728,1,78.590066,40.613228,41.481488
6,205,2.34069e+20,69.420048,20.737771,22.227427,1,69.342899,20.688658,22.186474,1,66.657291,19.543124,21.372562
6,206,2.74163e+19,110.638117,15.447420,16.381614,1,63.511321,6.844976,7.823232,0,0,0,0
6,207,8.00584e+19,126.198546,24.511182,30.213641,1,89.505995,15.871537,15.875547,1,127.460880,24.370695,30.534760
6,208,8.03627e+20,99.918266,29.969562,30.389311,1,88.700132,24.934420,24.946291,0,0,0,0
6,209,5.57939e+19,121.630658,25.094228,29.348073,1,52.181578,6.323889,8.165020,0,0,0,0
6,210,1.15725e+20,133.905231,30.018871,41.438123,1,91.677190,19.206778,19.209562,1,147.150103,31.674617,58.028975
6,211,8.81435e+19,83.859526,33.843665,34.061200,1,84.001451,33.923353,34.131858,1,95.882106,40.982446,41.179128
6,212,1.41266e+19,81.257829,19.122331,19.380316,1,82.568021,19.544447,19.738344,1,76.026578,17.371320,17.954175
6,213,8.14937e+19,70.415377,38.714040,41.162930,1,66.974250,35.600598,38.767992,1,120.977128,82.247872,95.810239
6,214,4.82914e+20,99.001387,38.290933,38.731364,1,67.656623,20.935394,22.733415,1,97.251331,36.821382,37.088853
6,215,6.59046e+19,163.471406,33.150537,115.544807,1,42.466568,5.588856,8.596192,0,0,0,0
6,216,6.8967e+19,86.266983,12.368192,12.412550,1,89.773304,13.058470,13.061733,0,0,0,0
6,217,7.79164e+20,110.727990,35.378438,37.691418,1,82.821336,26.711573,26.971339,0,0,0,0
6,218,1.16859e+20,66.994006,15.790905,17.242499,1,68.884946,16.343263,17.598844,1,60.238014,13.287652,15.423708
6,219,4.23436e+19,98.354284,26.608184,26.864558,1,96.209664,25.808532,25.939589,1,137.771819,38.239477,56.673834
6,220,8.71778e+19,74.619165,38.615917,40.114971,1,74.638819,38.665035,40.161861,0,0,0,0
6,221,4.72256e+18,89.514845,12.881215,12.885520,1,88.478186,12.690209,12.702611,1,89.615255,12.916370,12.920106
6,222,2.04372e+19,71.463942,28.621813,30.260680,1,65.542675,24.713947,27.248607,1,73.017152,29.363643,30.768815
6,223,4.02139e+19,95.357818,29.501876,29.612648,1,93.650835,28.788115,28.834197,1,97.339247,30.330237,30.554834
6,224,1.68522e+20,65.172434,18.796621,20.809750,1,68.073638,20.054365,21.704270,1,67.495720,19.881547,21.608937
6,225,1.40319e+20,107.493851,35.786538,37.442080,1,79.111422,22.607107,23.071921,1,108.639756,35.708000,37.599724
6,226,5.38636e+20,157.450585,37.585508,97.519476,1,50.537377,7.948187,10.465261,0,0,0,0
6,227,3.19502e+19,122.824202,27.587296,32.651669,1,129.386706,28.925517,37.199512,0,0,0,0
6,228,1.18624e+20,45.884567,35.524918,49.709510,1,45.368496,34.693075,48.982299,0,0,0,0
6,229,3.43368e+20,74.307485,33.338038,34.686840,1,69.285030,29.371463,31.479506,1,78.724702,36.041961,36.792629
6,230,1.38859e+20,133.029783,33.664470,45.822666,1,108.615213,27.207422,28.627351,0,0,0,0
6,231,3.45482e+20,88.300134,33.353089,33.374308,1,87.346314,32.855735,32.900885,1,101.757970,40.463793,41.289888
6,232,7.25827e+20,52.902237,6.957378,8.967140,1,54.526072,6.957879,8.750537,0,0,0,0
6,233,4.13757e+20,50.960923,6.676632,8.779542,1,50.771352,6.643560,8.761431,1,50.527542,6.738175,8.915517
6,234,1.992e+20,104.689193,18.403357,18.970303,1,106.105086,18.472782,19.166921,0,0,0,0
6,235,4.06405e+19,74.599321,27.856994,28.971485,1,72.858192,26.899955,28.236355,1,76.168085,28.743543,29.670743
6,236,2.53514e+19,73.385742,24.262765,25.380823,1,67.789597,21.134581,22.911641,1,70.832731,22.729663,24.134602
6,237,4.83445e+20,82.993582,34.309417,34.596526,1,83.536546,34.651363,34.899771,1,90.837391,38.965375,38.966859
